Index	Name	AttribID	AttackSpeed	MaxLife	FightPower	Miss	HitRate	MinBaseAttack	MaxBaseAttack	WoodDamage	WaterDamage	FireDamage	EarthDamage	MetalResist	WoodResist	WaterResist	FireResist	EarthResist	DeadlyStrike	MetalDamage	SeriesDamageValue
KinBattle_Building4	粮仓&神木	1111	15	{55,10800000*4},{65,15120000*4},{75,21600000*4},{85,28080000*4},{95,34560000*4},{105,41400000*4},{115,54000000*4},{125,64800000*4},{130,79429999*4},{140,91090999*4},{150,104289900*4},{160,119217669*4},{170,136088094*4},{180,155140428*4},{190,176642347*4},{200,200893245*4}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Building5	粮仓&神木	1112	15	{55,10800000*5},{65,15120000*5},{75,21600000*5},{85,28080000*5},{95,34560000*5},{105,41400000*5},{115,54000000*5},{125,64800000*5},{130,79429999*5},{140,91090999*5},{150,104289900*5},{160,119217669*5},{170,136088094*5},{180,155140428*5},{190,176642347*5},{200,200893245*5}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Building6	粮仓&神木	1113	15	{55,10800000*6},{65,15120000*6},{75,21600000*6},{85,28080000*6},{95,34560000*6},{105,41400000*6},{115,54000000*6},{125,64800000*6},{130,79429999*6},{140,91090999*6},{150,104289900*6},{160,119217669*6},{170,136088094*6},{180,155140428*6},{190,176642347*6},{200,200893245*6}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Building7	粮仓&神木	1114	15	{55,10800000*7},{65,15120000*7},{75,21600000*7},{85,28080000*7},{95,34560000*7},{105,41400000*7},{115,54000000*7},{125,64800000*7},{130,79429999*7},{140,91090999*7},{150,104289900*7},{160,119217669*7},{170,136088094*7},{180,155140428*7},{190,176642347*7},{200,200893245*7}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
NianShou	新年年兽	10000	15	{1,15000000},{10,15000000}	0	0	{10,7000},{150,7000}	0	0	0	0	0	0	0	0	0	0	0	0	0	
LoveTask_gongjian	金国弓箭手	1115	15	{20,3000*40},{30,4000*40},{40,7000*40},{50,10000*40},{60,15000*40},{70,25000*40},{80,35000*40},{90,55000*40},{100,60000*40},{110,75000*40},{120,95000*40},{130,465793},{140,534175},{150,611576},{160,699115},{170,798047},{180,9097740},{190,1035865},{200,1178077}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,180*18},{30,500*18},{40,700*30},{50,900*23},{60,1100*20},{70,1300*20},{100,1600*20},{110,2500*20}	{20,180*18},{30,500*18},{40,700*30},{50,900*23},{60,1100*20},{70,1300*20},{100,1600*20},{110,2500*20}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LoveTask_nangong	情缘南宫飞云	1116	15	{20,3000*2},{30,4000*1.5},{40,6000*1.5},{50,14250*3},{60,27500*4},{70,45000*4},{80,65000*4},{90,75000*4}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*10},{30,250*10},{40,300*10},{50,650*300},{60,1100*300},{70,1600*300},{100,2500*300},{110,2500*300}	{20,120*10},{30,250*10},{40,300*10},{50,650*300},{60,1100*300},{70,1600*300},{100,2500*300},{110,2500*300}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LoveTask_ruoxue	情缘燕若雪	1117	15	{20,6000*40},{30,12250*40},{40,20000*40},{50,32250*40},{60,54500*40},{70,80000*40},{80,155000*40},{90,158000*40},{100,160000*40},{110,175000*40},{120,195000*40}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*15},{30,250*15},{40,400*15},{50,650*15},{60,1100*15},{70,1600*15},{100,2000*15},{110,2500*15}	{20,120*15},{30,250*15},{40,400*15},{50,650*15},{60,1100*15},{70,1600*15},{100,2000*15},{110,2500*15}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LTZ_gongchengche	领土攻城车	1119	15	{55,70000*1000},{65,100000*1000},{75,140000*1000},{85,180000*1000},{95,230000*1000},{105,270000*1000},{115,350000*1000},{125,400000*1000},{130,490308600},{140,562290100},{150,643764800},{160,735911500},{170,840049900},{180,957656900},{190,1090384800},{200,1240081700}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LTZ_liukou	跨服领土战流寇	1118	15	{55,2700000*4*1},{65,3780000*4*1},{75,5400000*4*1},{85,7020000*4*1},{95,8640000*4*1},{105,10350000*4*1},{115,13500000*4*1},{125,16200000*4*1},{130,19857499*4*1},{140,22772749*4*1},{150,26072475*4*1},{160,29804417*4*1},{170,34022023*4*1},{180,38785107*4*1},{190,44160586*4*1},{200,50223311*4*1}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{60,1000*13},{70,1600*13},{80,2400*13},{90,4000*13},{100,6000*13},{110,9000*13},{120,13000*13}	{60,1000*13},{70,1600*13},{80,2400*13},{90,4000*13},{100,6000*13},{110,9000*13},{120,13000*13}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
Boss900701	野外BOSS900701	900701	15	{30,5000000*5},{50,15000000*5},{70,30000000*5},{90,120000000*5},{110,180000000*5},{130,240000000*5},{150,300000000*5},{160,360000000*5},{200,420000000*5}	0	0	{10,1000},{100,2800},{150,7000}	{20,120*5},{30,200*5},{40,700*5},{50,1200*5},{60,1600*5},{70,2000*5},{100,2500*5},{110,3000*5}	{20,120*40},{30,200*40},{40,700*40},{50,1200*40},{60,1600*40},{70,2000*40},{100,2500*40},{110,3000*40}	0	0	0	0	{30,600},{40,800},{50,1000},{60,1200},{70,1400},{80,1600},{100,1800},{110,2300},{120,2600},{130,2900},{140,3300},{150,4400},{160,5500},{170,6600},{180,7700},{190,8800},{200,9999}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Boss900702	野外BOSS900702	900702	17	{30,5000000*5},{50,15000000*5},{70,30000000*5},{90,120000000*5},{110,180000000*5},{130,240000000*5},{150,300000000*5},{160,360000000*5},{200,420000000*5}	0	0	{10,1000},{100,2800},{150,7000}	{20,120*5},{30,200*5},{40,700*5},{50,1200*5},{60,1600*5},{70,2000*5},{100,2500*5},{110,3000*5}	{20,120*40},{30,200*40},{40,700*40},{50,1200*40},{60,1600*40},{70,2000*40},{100,2500*40},{110,3000*40}	0	0	0	0	{30,600},{40,800},{50,1000},{60,1200},{70,1400},{80,1600},{100,1800},{110,2300},{120,2600},{130,2900},{140,3300},{150,4400},{160,5500},{170,6600},{180,7700},{190,8800},{200,9999}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Boss900703	野外BOSS900703	900703	19	{30,5000000*5},{50,15000000*5},{70,30000000*5},{90,120000000*5},{110,180000000*5},{130,240000000*5},{150,300000000*5},{160,360000000*5},{200,420000000*5}	0	0	{10,1000},{100,2800},{150,7000}	{20,120*5},{30,200*5},{40,700*5},{50,1200*5},{60,1600*5},{70,2000*5},{100,2500*5},{110,3000*5}	{20,120*40},{30,200*40},{40,700*40},{50,1200*40},{60,1600*40},{70,2000*40},{100,2500*40},{110,3000*40}	0	0	0	0	{30,600},{40,800},{50,1000},{60,1200},{70,1400},{80,1600},{100,1800},{110,2300},{120,2600},{130,2900},{140,3300},{150,4400},{160,5500},{170,6600},{180,7700},{190,8800},{200,9999}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Boss900704	野外BOSS900704	900704	21	{30,5000000*5},{50,15000000*5},{70,30000000*5},{90,120000000*5},{110,180000000*5},{130,240000000*5},{150,300000000*5},{160,360000000*5},{200,420000000*5}	0	0	{10,1000},{100,2800},{150,7000}	{20,120*5},{30,200*5},{40,700*5},{50,1200*5},{60,1600*5},{70,2000*5},{100,2500*5},{110,3000*5}	{20,120*40},{30,200*40},{40,700*40},{50,1200*40},{60,1600*40},{70,2000*40},{100,2500*40},{110,3000*40}	0	0	0	0	{30,600},{40,800},{50,1000},{60,1200},{70,1400},{80,1600},{100,1800},{110,2300},{120,2600},{130,2900},{140,3300},{150,4400},{160,5500},{170,6600},{180,7700},{190,8800},{200,9999}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{30,600},{50,1000},{60,1300},{70,1600},{80,2000},{100,5000},{110,8000},{120,12000},{130,15000},{140,17000},{150,19000},{160,21000},{170,22000},{180,26000},{190,32000},{200,40000}	{1,50},{10,100},{50,150},{70,200},{110,800}		
