ShowType	Name	GroupName	Faction	Sex	ResId	EffectResId	IconId	BigIconId	Desc	Desc2
5919	【白金】Name3之浩气冠	m2	1|7|10|11|16	1	2160		19519	19519	m2白金帽子T19	T19
5920	【白金】Name3之降龙冠	m2	1|7|10|11|16	1	2161		19520	19520	m2白金帽子T20	T20
7916	【白金】Name4之龙鳞护腕	m2	1|7|10|11|16	1			19527	19527	m2白金护腕T16	T16
7917	【白金】Name4之魔陨护腕	m2	1|7|10|11|16	1			19528	19528	m2白金护腕T17	T17
7918	【白金】Name4之赤绫护腕	m2	1|7|10|11|16	1			19529	19529	m2白金护腕T18	T18
7919	【白金】Name4之浩气护腕	m2	1|7|10|11|16	1			19530	19530	m2白金护腕T19	T19
7920	【白金】Name4之降龙护腕	m2	1|7|10|11|16	1			19531	19531	m2白金护腕T20	T20
8916	【白金】Name3之龙鳞腰带	m2	1|7|10|11|16	1			19549	19549	m2白金腰带T16	T16
8917	【白金】Name3之魔陨腰带	m2	1|7|10|11|16	1			19550	19550	m2白金腰带T17	T17
8918	【白金】Name3之赤绫腰带	m2	1|7|10|11|16	1			19551	19551	m2白金腰带T18	T18
8919	【白金】Name3之浩气腰带	m2	1|7|10|11|16	1			19552	19552	m2白金腰带T19	T19
8920	【白金】Name3之降龙腰带	m2	1|7|10|11|16	1			19553	19553	m2白金腰带T20	T20
9916	【白金】Name4之龙鳞靴	m2	1|7|10|11|16	1			19560	19560	m2白金鞋子T16	T16
9917	【白金】Name4之魔陨靴	m2	1|7|10|11|16	1			19561	19561	m2白金鞋子T17	T17
9918	【白金】Name4之赤绫靴	m2	1|7|10|11|16	1			19562	19562	m2白金鞋子T18	T18
9919	【白金】Name4之浩气靴	m2	1|7|10|11|16	1			19563	19563	m2白金鞋子T19	T19
9920	【白金】Name4之降龙靴	m2	1|7|10|11|16	1			19564	19564	m2白金鞋子T20	T20
2016	【白金】Name3之姹紫之链	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19736	19736	All白金项链T16	T16
2017	【白金】Name3之月峰之链	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19737	19737	All白金项链T17	T17
2018	【白金】Name3之曜日之链	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19738	19738	All白金项链T18	T18
2019	【白金】Name3之百花之链	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19739	19739	All白金项链T19	T19
2020	【白金】Name3之百花之链	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19740	19740	All白金项链T20	T20
2116	【白金】Name4之衍花之戒	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19747	19747	All白金戒指T16	T16
2117	【白金】Name4之跃龙之戒	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19748	19748	All白金戒指T17	T17
2118	【白金】Name4之灿羽之戒	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19749	19749	All白金戒指T18	T18
2119	【白金】Name4之纤羽之戒	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19750	19750	All白金戒指T19	T19
2120	【白金】Name4之纤羽之戒	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19751	19751	All白金戒指T20	T20
2216	【白金】Name3之郁金佩	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19758	19758	All白金玉佩T16	T16
2217	【白金】Name3之皓彩佩	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19759	19759	All白金玉佩T17	T17
2218	【白金】Name3之玉魁佩	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19760	19760	All白金玉佩T18	T18
2219	【白金】Name3之幽荧佩	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19761	19761	All白金玉佩T19	T19
2220	【白金】Name3之幽荧佩	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19762	19762	All白金玉佩T20	T20
2316	【白金】Name4之比翼符	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19769	19769	All白金护身符T16	T16
2317	【白金】Name4之燕归符	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19770	19770	All白金护身符T17	T17
2318	【白金】Name4之初蕊符	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19771	19771	All白金护身符T18	T18
2319	【白金】Name4之旖霞符	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19772	19772	All白金护身符T19	T19
2320	【白金】Name4之旖霞符	All	1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21				19773	19773	All白金护身符T20	T20
1910	【白金】神威之混元锤	tw_f	1	2	10610		19290	19290	天王女白金武器T10	T10
1911	【白金】神威之撼地锤	tw_f	1	2	10611		19291	19291	天王女白金武器T11	T11
1912	【白金】神威之四象锤	tw_f	1	2	10612		19292	19292	天王女白金武器T12	T12
1913	【白金】神威之五岳锤	tw_f	1	2	10613		19293	19293	天王女白金武器T13	T13
1914	【白金】神威之冥狱锤	tw_f	1	2	10614		19294	19294	天王女白金武器T14	T14
1915	【白金】神威之碧霄锤	tw_f	1	2	10615		19295	19295	天王女白金武器T15	T15
6910	【白金】Name3之玲珑裳	f1	1|3|11|12|16|19	2	3151		19642	19642	f1女白金衣服T10	T10
6911	【白金】Name3之蝶翼裳	f1	1|3|11|12|16|19	2	3152		19643	19643	f1女白金衣服T11	T11
6912	【白金】Name3之幽碧裳	f1	1|3|11|12|16|19	2	3153		19644	19644	f1女白金衣服T12	T12
6913	【白金】Name3之暮雨裳	f1	1|3|11|12|16|19	2	3154		19645	19645	f1女白金衣服T13	T13
6914	【白金】Name3之红尘裳	f1	1|3|11|12|16|19	2	3155		19646	19646	f1女白金衣服T14	T14
6915	【白金】Name3之缠玉裳	f1	1|3|11|12|16|19	2	3156		19647	19647	f1女白金衣服T15	T15
5910	【白金】Name3之玲珑钗	f1	1|3|11|12|16|19	2	3151		19620	19620	f1女白金帽子T10	T10
5911	【白金】Name3之蝶翼钗	f1	1|3|11|12|16|19	2	3152		19621	19621	f1女白金帽子T11	T11
5912	【白金】Name3之幽碧钗	f1	1|3|11|12|16|19	2	3153		19622	19622	f1女白金帽子T12	T12
5913	【白金】Name3之暮雨钗	f1	1|3|11|12|16|19	2	3154		19623	19623	f1女白金帽子T13	T13
5914	【白金】Name3之红尘钗	f1	1|3|11|12|16|19	2	3155		19624	19624	f1女白金帽子T14	T14
5915	【白金】Name3之缠玉钗	f1	1|3|11|12|16|19	2	3156		19625	19625	f1女白金帽子T15	T15
7910	【白金】Name4之玲珑护腕	f1	1|3|11|12|16|19	2			19631	19631	f1女白金护腕T10	T10
7911	【白金】Name4之蝶翼护腕	f1	1|3|11|12|16|19	2			19632	19632	f1女白金护腕T11	T11
7912	【白金】Name4之幽碧护腕	f1	1|3|11|12|16|19	2			19633	19633	f1女白金护腕T12	T12
7913	【白金】Name4之暮雨护腕	f1	1|3|11|12|16|19	2			19634	19634	f1女白金护腕T13	T13
7914	【白金】Name4之红尘护腕	f1	1|3|11|12|16|19	2			19635	19635	f1女白金护腕T14	T14
7915	【白金】Name4之缠玉护腕	f1	1|3|11|12|16|19	2			19636	19636	f1女白金护腕T15	T15
8910	【白金】Name3之玲珑腰带	f1	1|3|11|12|16|19	2			19653	19653	f1女白金腰带T10	T10
8911	【白金】Name3之蝶翼腰带	f1	1|3|11|12|16|19	2			19654	19654	f1女白金腰带T11	T11
8912	【白金】Name3之幽碧腰带	f1	1|3|11|12|16|19	2			19655	19655	f1女白金腰带T12	T12
8913	【白金】Name3之暮雨腰带	f1	1|3|11|12|16|19	2			19656	19656	f1女白金腰带T13	T13
8914	【白金】Name3之红尘腰带	f1	1|3|11|12|16|19	2			19657	19657	f1女白金腰带T14	T14
8915	【白金】Name3之缠玉腰带	f1	1|3|11|12|16|19	2			19658	19658	f1女白金腰带T15	T15
9910	【白金】Name4之玲珑靴	f1	1|3|11|12|16|19	2			19664	19664	f1女白金鞋子T10	T10
9911	【白金】Name4之蝶翼靴	f1	1|3|11|12|16|19	2			19665	19665	f1女白金鞋子T11	T11
9912	【白金】Name4之幽碧靴	f1	1|3|11|12|16|19	2			19666	19666	f1女白金鞋子T12	T12
9913	【白金】Name4之暮雨靴	f1	1|3|11|12|16|19	2			19667	19667	f1女白金鞋子T13	T13
9914	【白金】Name4之红尘靴	f1	1|3|11|12|16|19	2			19668	19668	f1女白金鞋子T14	T14
9915	【白金】Name4之缠玉靴	f1	1|3|11|12|16|19	2			19669	19669	f1女白金鞋子T15	T15
1916	【白金】神威之铠钰锤	tw_f	1	2	10616		19296	19296	天王女白金武器T16	T16
1917	【白金】神威之狼啸锤	tw_f	1	2	10617		19297	19297	天王女白金武器T17	T17
1918	【白金】神威之天工锤	tw_f	1	2	10618		19298	19298	天王女白金武器T18	T18
1919	【白金】神威之混元锤	tw_f	1	2	10619		19299	19299	天王女白金武器T19	T19
1920	【白金】神威之混元锤	tw_f	1	2	10620		19300	19300	天王女白金武器T20	T20
6916	【白金】Name3之紫鸢裳	f1	1|3|11|12|16|19	2	3157		19648	19648	f1女白金衣服T16	T16
6917	【白金】Name3之玉兰裳	f1	1|3|11|12|16|19	2	3158		19649	19649	f1女白金衣服T17	T17
6918	【白金】Name3之云淡裳	f1	1|3|11|12|16|19	2	3159		19650	19650	f1女白金衣服T18	T18
6919	【白金】Name3之红尘裳	f1	1|3|11|12|16|19	2	3160		19651	19651	f1女白金衣服T19	T19
6920	【白金】Name3之缠玉裳	f1	1|3|11|12|16|19	2	3161		19652	19652	f1女白金衣服T20	T20
5916	【白金】Name3之紫鸢钗	f1	1|3|11|12|16|19	2	3157		19626	19626	f1女白金帽子T16	T16
5917	【白金】Name3之玉兰钗	f1	1|3|11|12|16|19	2	3158		19627	19627	f1女白金帽子T17	T17
5918	【白金】Name3之云淡钗	f1	1|3|11|12|16|19	2	3159		19628	19628	f1女白金帽子T18	T18
5919	【白金】Name3之红尘钗	f1	1|3|11|12|16|19	2	3160		19629	19629	f1女白金帽子T19	T19
5920	【白金】Name3之缠玉钗	f1	1|3|11|12|16|19	2	3161		19630	19630	f1女白金帽子T20	T20
7916	【白金】Name4之紫鸢护腕	f1	1|3|11|12|16|19	2			19637	19637	f1女白金护腕T16	T16
7917	【白金】Name4之玉兰护腕	f1	1|3|11|12|16|19	2			19638	19638	f1女白金护腕T17	T17
7918	【白金】Name4之云淡护腕	f1	1|3|11|12|16|19	2			19639	19639	f1女白金护腕T18	T18
7919	【白金】Name4之红尘护腕	f1	1|3|11|12|16|19	2			19640	19640	f1女白金护腕T19	T19
7920	【白金】Name4之缠玉护腕	f1	1|3|11|12|16|19	2			19641	19641	f1女白金护腕T20	T20
8916	【白金】Name3之紫鸢腰带	f1	1|3|11|12|16|19	2			19659	19659	f1女白金腰带T16	T16
8917	【白金】Name3之玉兰腰带	f1	1|3|11|12|16|19	2			19660	19660	f1女白金腰带T17	T17
8918	【白金】Name3之云淡腰带	f1	1|3|11|12|16|19	2			19661	19661	f1女白金腰带T18	T18
8919	【白金】Name3之红尘腰带	f1	1|3|11|12|16|19	2			19662	19662	f1女白金腰带T19	T19
8920	【白金】Name3之缠玉腰带	f1	1|3|11|12|16|19	2			19663	19663	f1女白金腰带T20	T20
9916	【白金】Name4之紫鸢靴	f1	1|3|11|12|16|19	2			19670	19670	f1女白金鞋子T16	T16
9917	【白金】Name4之玉兰靴	f1	1|3|11|12|16|19	2			19671	19671	f1女白金鞋子T17	T17
9918	【白金】Name4之云淡靴	f1	1|3|11|12|16|19	2			19672	19672	f1女白金鞋子T18	T18
9919	【白金】Name4之红尘靴	f1	1|3|11|12|16|19	2			19673	19673	f1女白金鞋子T19	T19
9920	【白金】Name4之缠玉靴	f1	1|3|11|12|16|19	2			19674	19674	f1女白金鞋子T20	T20
1910	【白金】风陵之破月剑	em_f	2	2	20		19301	19301	峨眉白金武器T10	T10
1911	【白金】风陵之凝雪剑	em_f	2	2	811		19302	19302	峨眉白金武器T11	T11
1912	【白金】风陵之红菱剑	em_f	2	2	812		19303	19303	峨眉白金武器T12	T12
1913	【白金】风陵之冰玉剑	em_f	2	2	813		19304	19304	峨眉白金武器T13	T13
1914	【白金】风陵之流萤剑	em_f	2	2	814		19305	19305	峨眉白金武器T14	T14
1915	【白金】风陵之止水剑	em_f	2	2	815		19306	19306	峨眉白金武器T15	T15
6910	【白金】Name3之天香裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4151		19587	19587	f2白金衣服T10	T10
6911	【白金】Name3之秋水裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4152		19588	19588	f2白金衣服T11	T11
6912	【白金】Name3之倾城裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4153		19589	19589	f2白金衣服T12	T12
6913	【白金】Name3之织云裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4154		19590	19590	f2白金衣服T13	T13
6914	【白金】Name3之冰心裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4155		19591	19591	f2白金衣服T14	T14
6915	【白金】Name3之青丝裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4156		19592	19592	f2白金衣服T15	T15
5910	【白金】Name3之天香钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4151		19565	19565	f2白金帽子T10	T10
5911	【白金】Name3之秋水钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4152		19566	19566	f2白金帽子T11	T11
5912	【白金】Name3之倾城钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4153		19567	19567	f2白金帽子T12	T12
5913	【白金】Name3之织云钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4154		19568	19568	f2白金帽子T13	T13
5914	【白金】Name3之冰心钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4155		19569	19569	f2白金帽子T14	T14
5915	【白金】Name3之青丝钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4156		19570	19570	f2白金帽子T15	T15
7910	【白金】Name4之天香护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19576	19576	f2白金护腕T10	T10
7911	【白金】Name4之秋水护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19577	19577	f2白金护腕T11	T11
7912	【白金】Name4之倾城护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19578	19578	f2白金护腕T12	T12
7913	【白金】Name4之织云护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19579	19579	f2白金护腕T13	T13
7914	【白金】Name4之冰心护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19580	19580	f2白金护腕T14	T14
7915	【白金】Name4之青丝护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19581	19581	f2白金护腕T15	T15
8910	【白金】Name3之天香腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19598	19598	f2白金腰带T10	T10
8911	【白金】Name3之秋水腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19599	19599	f2白金腰带T11	T11
8912	【白金】Name3之倾城腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19600	19600	f2白金腰带T12	T12
8913	【白金】Name3之织云腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19601	19601	f2白金腰带T13	T13
8914	【白金】Name3之冰心腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19602	19602	f2白金腰带T14	T14
8915	【白金】Name3之青丝腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19603	19603	f2白金腰带T15	T15
9910	【白金】Name4之天香靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19609	19609	f2白金鞋子T10	T10
9911	【白金】Name4之秋水靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19610	19610	f2白金鞋子T11	T11
9912	【白金】Name4之倾城靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19611	19611	f2白金鞋子T12	T12
9913	【白金】Name4之织云靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19612	19612	f2白金鞋子T13	T13
9914	【白金】Name4之冰心靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19613	19613	f2白金鞋子T14	T14
9915	【白金】Name4之青丝靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19614	19614	f2白金鞋子T15	T15
1916	【白金】风陵之寒樱剑	em_f	2	2	816		19307	19307	峨眉白金武器T16	T16
1917	【白金】风陵之金兰剑	em_f	2	2	817		19308	19308	峨眉白金武器T17	T17
1918	【白金】风陵之长恨剑	em_f	2	2	818		19309	19309	峨眉白金武器T18	T18
1919	【白金】风陵之流萤剑	em_f	2	2	819		19310	19310	峨眉白金武器T19	T19
1920	【白金】风陵之破月剑	em_f	2	2	820		19311	19311	峨眉白金武器T20	T20
6916	【白金】Name3之璃秀裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4157		19593	19593	f2白金衣服T16	T16
6917	【白金】Name3之恋花裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4158		19594	19594	f2白金衣服T17	T17
6918	【白金】Name3之芳盛裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4159		19595	19595	f2白金衣服T18	T18
6919	【白金】Name3之冰心裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4160		19596	19596	f2白金衣服T19	T19
6920	【白金】Name3之青丝裳	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4161		19597	19597	f2白金衣服T20	T20
5916	【白金】Name3之璃秀钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4157		19571	19571	f2白金帽子T16	T16
5917	【白金】Name3之恋花钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4158		19572	19572	f2白金帽子T17	T17
5918	【白金】Name3之芳盛钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4159		19573	19573	f2白金帽子T18	T18
5919	【白金】Name3之冰心钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4160		19574	19574	f2白金帽子T19	T19
5920	【白金】Name3之青丝钗	f2	2|4|5|6|8|10|14|15|17|18|20|21	2	4161		19575	19575	f2白金帽子T20	T20
7916	【白金】Name4之璃秀护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19582	19582	f2白金护腕T16	T16
7917	【白金】Name4之恋花护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19583	19583	f2白金护腕T17	T17
7918	【白金】Name4之芳盛护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19584	19584	f2白金护腕T18	T18
7919	【白金】Name4之冰心护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19585	19585	f2白金护腕T19	T19
7920	【白金】Name4之青丝护腕	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19586	19586	f2白金护腕T20	T20
8916	【白金】Name3之璃秀腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19604	19604	f2白金腰带T16	T16
8917	【白金】Name3之恋花腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19605	19605	f2白金腰带T17	T17
8918	【白金】Name3之芳盛腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19606	19606	f2白金腰带T18	T18
8919	【白金】Name3之冰心腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19607	19607	f2白金腰带T19	T19
8920	【白金】Name3之青丝腰带	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19608	19608	f2白金腰带T20	T20
9916	【白金】Name4之璃秀靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19615	19615	f2白金鞋子T16	T16
9917	【白金】Name4之恋花靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19616	19616	f2白金鞋子T17	T17
9918	【白金】Name4之芳盛靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19617	19617	f2白金鞋子T18	T18
9919	【白金】Name4之冰心靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19618	19618	f2白金鞋子T19	T19
9920	【白金】Name4之青丝靴	f2	2|4|5|6|8|10|14|15|17|18|20|21	2			19619	19619	f2白金鞋子T20	T20
1910	【白金】饮羽之龙舌弓	th_f	3	2	30		19312	19312	桃花白金武器T10	T10
1911	【白金】饮羽之神木弓	th_f	3	2	821		19313	19313	桃花白金武器T11	T11
1912	【白金】饮羽之朝颜弓	th_f	3	2	822		19314	19314	桃花白金武器T12	T12
1913	【白金】饮羽之灵宝弓	th_f	3	2	823		19315	19315	桃花白金武器T13	T13
1914	【白金】饮羽之碧鸾弓	th_f	3	2	824		19316	19316	桃花白金武器T14	T14
1915	【白金】饮羽之落日弓	th_f	3	2	825		19317	19317	桃花白金武器T15	T15
1916	【白金】饮羽之寒钰弓	th_f	3	2	826		19318	19318	桃花白金武器T16	T16
1917	【白金】饮羽之白泽弓	th_f	3	2	827		19319	19319	桃花白金武器T17	T17
1918	【白金】饮羽之紫绮弓	th_f	3	2	828		19320	19320	桃花白金武器T18	T18
1919	【白金】饮羽之碧鸾弓	th_f	3	2	829		19321	19321	桃花白金武器T19	T19
1920	【白金】饮羽之龙舌弓	th_f	3	2	830		19322	19322	桃花白金武器T20	T20
1910	【白金】游龙之天龙戟	xy	4		40		19323	19323	逍遥白金武器T10	T10
1911	【白金】游龙之霸王枪	xy	4		831		19324	19324	逍遥白金武器T11	T11
1912	【白金】游龙之龙胆枪	xy	4		832		19325	19325	逍遥白金武器T12	T12
1913	【白金】游龙之沥泉枪	xy	4		833		19326	19326	逍遥白金武器T13	T13
1914	【白金】游龙之錾金枪	xy	4		834		19327	19327	逍遥白金武器T14	T14
1915	【白金】游龙之御海枪	xy	4		835		19328	19328	逍遥白金武器T15	T15
6910	【白金】Name3之墨狮衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1151		19697	19697	m1白金衣服T10	T10
6911	【白金】Name3之震岳衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1152		19698	19698	m1白金衣服T11	T11
6912	【白金】Name3之混魔衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1153		19699	19699	m1白金衣服T12	T12
6913	【白金】Name3之天机衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1154		19700	19700	m1白金衣服T13	T13
6914	【白金】Name3之寰宇衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1155		19701	19701	m1白金衣服T14	T14
6915	【白金】Name3之苍崖衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1156		19702	19702	m1白金衣服T15	T15
5910	【白金】Name3之墨狮冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1151		19675	19675	m1白金帽子T10	T10
5911	【白金】Name3之震岳冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1152		19676	19676	m1白金帽子T11	T11
5912	【白金】Name3之混魔冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1153		19677	19677	m1白金帽子T12	T12
5913	【白金】Name3之天机冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1154		19678	19678	m1白金帽子T13	T13
5914	【白金】Name3之寰宇冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1155		19679	19679	m1白金帽子T14	T14
5915	【白金】Name3之苍崖冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1156		19680	19680	m1白金帽子T15	T15
7910	【白金】Name4之墨狮护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			19686	19686	m1白金护腕T10	T10
7911	【白金】Name4之震岳护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			19687	19687	m1白金护腕T11	T11
7912	【白金】Name4之混魔护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			19688	19688	m1白金护腕T12	T12
7913	【白金】Name4之天机护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			19689	19689	m1白金护腕T13	T13
7914	【白金】Name4之寰宇护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			19690	19690	m1白金护腕T14	T14
7915	【白金】Name4之苍崖护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			19691	19691	m1白金护腕T15	T15
8910	【白金】Name3之墨狮腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			19708	19708	m1白金腰带T10	T10
8911	【白金】Name3之震岳腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			19709	19709	m1白金腰带T11	T11
8912	【白金】Name3之混魔腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			19710	19710	m1白金腰带T12	T12
8913	【白金】Name3之天机腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			19711	19711	m1白金腰带T13	T13
8914	【白金】Name3之寰宇腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			19712	19712	m1白金腰带T14	T14
