ResId	ResFile	ResAttribID	ResSlot	Desc	Desc2	Desc3	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
28504	Player/Characters/F2/Prefab/F2_MJ001_Body.prefab		B_Hs	明教（女）校服T1·颜色4						F2_MJ001_Body	1		255|193|116|85	1.44	138|147|238|78	1	91|7|127|107	1																			2
28505	Player/Characters/F2/Prefab/F2_MJ002_Body.prefab		B_Hs	明教（女）校服T2·颜色1				1		F2_MJ002_Body	0		255|255|255|26	1	193|0|43|50	1	223|223|223|35	1																			2
28506	Player/Characters/F2/Prefab/F2_MJ002_Body.prefab		B_Hs	明教（女）校服T2·颜色2						F2_MJ002_Body	1		255|232|193|61	1.27	147|55|243|64	1.27	107|119|247|77	1																			2
28507	Player/Characters/F2/Prefab/F2_MJ002_Body.prefab		B_Hs	明教（女）校服T2·颜色3						F2_MJ002_Body	1		102|212|249|61	1.27	24|210|171|37	0.94	253|206|135|39	1																			2
28508	Player/Characters/F2/Prefab/F2_MJ002_Body.prefab		B_Hs	明教（女）校服T2·颜色4						F2_MJ002_Body	1		249|182|97|94	1.37	123|11|23|109	1.51	44|39|39|142	1																			2
28509	Player/Characters/F2/Prefab/F2_MJ003_Body.prefab		B_Hs	明教（女）校服T3·颜色1				1		F2_MJ003_Body	0		255|255|255|70	1	151|0|15|80	1	255|255|255|46	1																			2
28510	Player/Characters/F2/Prefab/F2_MJ003_Body.prefab		B_Hs	明教（女）校服T3·颜色2						F2_MJ003_Body	1		252|255|230|48	1.28	255|248|31|34	1	255|244|234|19	1																			2
28511	Player/Characters/F2/Prefab/F2_MJ003_Body.prefab		B_Hs	明教（女）校服T3·颜色3						F2_MJ003_Body	1		255|173|86|134	1.28	255|61|97|48	1	255|238|208|19	1																			2
28512	Player/Characters/F2/Prefab/F2_MJ003_Body.prefab		B_Hs	明教（女）校服T3·颜色4						F2_MJ003_Body	1		255|244|198|140	1.28	35|196|238|61	1	255|253|213|64	1																			2
28513	Player/Characters/F2/Prefab/F2_MJ001_Body.prefab		B_Hs	明教（女）校服T1·颜色5						F2_MJ001_Body	1		255|216|116|48	1.44	138|213|238|46	1	18|64|118|107	1																			2
28514	Player/Characters/F2/Prefab/F2_MJ002_Body.prefab		B_Hs	明教（女）校服T2·颜色5						F2_MJ002_Body	1		241|204|122|75	1.37	11|91|123|109	1.65	56|56|56|142	1																			2
28515	Player/Characters/F2/Prefab/F2_MJ003_Body.prefab		B_Hs	明教（女）校服T3·颜色5						F2_MJ003_Body	1		255|202|108|140	1.28	255|68|0|50	1	255|253|213|48	1																			2
28516	Player/Characters/F2/Prefab/F2_MJ004_Body.prefab		B_Hs	明教（女）校服T4·颜色1				1		F2_MJ004_Body	0		255|255|255|85	1	255|255|255|50	1	176|3|28|66	1																			2
28517	Player/Characters/F2/Prefab/F2_MJ004_Body.prefab		B_Hs	明教（女）校服T4·颜色2						F2_MJ004_Body	1		253|198|148|109	1.2	221|246|255|46	1	80|247|255|27	1																			2
28518	Player/Characters/F2/Prefab/F2_MJ004_Body.prefab		B_Hs	明教（女）校服T4·颜色3						F2_MJ004_Body	1		251|135|60|120	1.3	255|238|238|64	1	255|48|87|116	1.45																			2
28519	Player/Characters/F2/Prefab/F2_MJ004_Body.prefab		B_Hs	明教（女）校服T4·颜色4						F2_MJ004_Body	1		217|244|255|112	1.2	255|249|228|55	1	145|63|255|125	1.4																			2
28520	Player/Characters/F2/Prefab/F2_MJ004_Body.prefab		B_Hs	明教（女）校服T4·颜色5																																	2
28521	Player/Characters/F2/Prefab/F2_MJ005_Body.prefab		B_Hs	明教（女）校服T5·颜色1				1		F2_MJ005_Body	0		255|255|255|40	1	255|255|255|16	1	255|255|255|40	1																			2
28522	Player/Characters/F2/Prefab/F2_MJ005_Body.prefab		B_Hs	明教（女）校服T5·颜色2						F2_MJ005_Body	1		255|224|144|104	1.12	238|233|224|39	1.07	99|222|255|48	1.82																			2
28523	Player/Characters/F2/Prefab/F2_MJ005_Body.prefab		B_Hs	明教（女）校服T5·颜色3						F2_MJ005_Body	1		163|255|224|40	1.19	199|206|241|34	1.04	240|81|215|29	1.7																			2
28524	Player/Characters/F2/Prefab/F2_MJ005_Body.prefab		B_Hs	明教（女）校服T5·颜色4						F2_MJ005_Body	1		249|248|220|40	1.32	1|87|95|75	1	232|179|112|58	2.4																			2
28525	Player/Characters/F2/Prefab/F2_MJ005_Body.prefab		B_Hs	明教（女）校服T5·颜色5						F2_MJ005_Body	1		120|218|243|67	1.43	231|246|247|45	1	255|116|143|104	2.08																			2
29001	Player/Characters/M1/Prefab/M1_DS001_Body.prefab		B_Hs	段氏（男）校服T1·颜色1				1		M1_DS001_Body	0		255|255|255|37	1	255|255|255|50	1	255|255|255|62	1																			3
29002	Player/Characters/M1/Prefab/M1_DS001_Body.prefab		B_Hs	段氏（男）校服T1·颜色2						M1_DS001_Body	1		255|224|95|74	1	89|89|89|102	1.41	215|38|49|62	2.79																			3
29003	Player/Characters/M1/Prefab/M1_DS001_Body.prefab		B_Hs	段氏（男）校服T1·颜色3						M1_DS001_Body	1		105|229|247|74	0.89	210|210|210|102	1.6	223|163|8|62	2.79																			3
29004	Player/Characters/M1/Prefab/M1_DS001_Body.prefab		B_Hs	段氏（男）校服T1·颜色4						M1_DS001_Body	1		251|188|94|74	1.04	190|191|130|102	1.6	21|146|104|109	2.79																			3
29005	Player/Characters/M1/Prefab/M1_DS002_Body.prefab		B_Hs	段氏（男）校服T2·颜色1				1		M1_DS002_Body	0		255|255|255|37	1	255|255|255|64	1	255|255|255|83	1																			3
29006	Player/Characters/M1/Prefab/M1_DS002_Body.prefab		B_Hs	段氏（男）校服T2·颜色2						M1_DS002_Body	1		228|249|255|67	1.09	47|61|54|117	1	255|211|97|78	2.02																			3
29007	Player/Characters/M1/Prefab/M1_DS002_Body.prefab		B_Hs	段氏（男）校服T2·颜色3						M1_DS002_Body	1		134|221|243|67	1	217|217|217|48	1	236|26|169|125	1.1																			3
29008	Player/Characters/M1/Prefab/M1_DS002_Body.prefab		B_Hs	段氏（男）校服T2·颜色4						M1_DS002_Body	1		241|239|231|67	1	106|27|27|109	1	71|71|71|125	1.67																			3
29009	Player/Characters/M1/Prefab/M1_DS003_Body.prefab		B_Hs	段氏（男）校服T3·颜色1				1		M1_DS003_Body	0		255|255|255|34	1	255|255|255|55	1	255|255|255|102	1																			3
29010	Player/Characters/M1/Prefab/M1_DS003_Body.prefab		B_Hs	段氏（男）校服T3·颜色2						M1_DS003_Body	1		151|237|255|82	1.22	255|255|255|51	1.66	119|81|12|102	2.68																			3
29011	Player/Characters/M1/Prefab/M1_DS003_Body.prefab		B_Hs	段氏（男）校服T3·颜色3						M1_DS003_Body	1		215|248|255|82	1.22	44|44|44|136	2.48	99|18|23|102	2.68																			3
29012	Player/Characters/M1/Prefab/M1_DS003_Body.prefab		B_Hs	段氏（男）校服T3·颜色4						M1_DS003_Body	1		253|194|148|82	1.22	24|198|177|34	2.17	65|115|165|120	2.68																			3
29013	Player/Characters/M1/Prefab/M1_DS001_Body.prefab		B_Hs	段氏（男）校服T1·颜色5						M1_DS001_Body	1		215|250|255|74	1.04	94|122|206|102	1.6	174|56|132|109	2.79																			3
29014	Player/Characters/M1/Prefab/M1_DS002_Body.prefab		B_Hs	段氏（男）校服T2·颜色5						M1_DS002_Body	1		255|186|99|90	1.15	230|230|230|109	1	25|163|94|125	1.67																			3
29015	Player/Characters/M1/Prefab/M1_DS003_Body.prefab		B_Hs	段氏（男）校服T3·颜色5						M1_DS003_Body	1		221|255|245|82	1.15	131|63|215|75	2.17	65|115|165|120	2.68																			3
29016	Player/Characters/M1/Prefab/M1_DS004_Body.prefab		B_Hs	段氏（男）校服T4·颜色1				1		M1_DS004_Body	0		255|255|255|77	1	255|255|255|83	1	255|255|255|27	1																			3
29017	Player/Characters/M1/Prefab/M1_DS004_Body.prefab		B_Hs	段氏（男）校服T4·颜色2						M1_DS004_Body	1		253|248|240|106	1	253|31|63|134	1.27	48|47|46|106	1.18																			3
29018	Player/Characters/M1/Prefab/M1_DS004_Body.prefab		B_Hs	段氏（男）校服T4·颜色3						M1_DS004_Body	1		253|248|240|106	1	253|164|31|134	1.58	48|47|46|106	1																			3
29019	Player/Characters/M1/Prefab/M1_DS004_Body.prefab		B_Hs	段氏（男）校服T4·颜色4						M1_DS004_Body	1		253|207|139|106	1.2	75|249|177|134	1.2	185|185|185|106	1																			3
29020	Player/Characters/M1/Prefab/M1_DS004_Body.prefab		B_Hs	段氏（男）校服T4·颜色5						M1_DS004_Body	1		253|201|80|106	1.2	198|198|198|53	2.12	129|129|129|106	1.31																			3
29021	Player/Characters/M1/Prefab/M1_DS005_Body.prefab		B_Hs	段氏（男）校服T5·颜色1				1		M1_DS005_Body	0		255|255|255|75	1	255|255|255|110	1	255|255|255|90	1																			3
29022	Player/Characters/M1/Prefab/M1_DS005_Body.prefab		B_Hs	段氏（男）校服T5·颜色2						M1_DS005_Body	1		255|249|241|144	1.25	196|41|45|136	1.56	83|85|86|134	1.76																			3
29023	Player/Characters/M1/Prefab/M1_DS005_Body.prefab		B_Hs	段氏（男）校服T5·颜色3						M1_DS005_Body	1		204|244|255|144	1.25	115|85|208|136	1.61	161|40|132|134	1.76																			3
29024	Player/Characters/M1/Prefab/M1_DS005_Body.prefab		B_Hs	段氏（男）校服T5·颜色4						M1_DS005_Body	1		255|220|157|144	1.32	49|150|234|136	1.63	93|93|93|134	1.76																			3
29025	Player/Characters/M1/Prefab/M1_DS005_Body.prefab		B_Hs	段氏（男）校服T5·颜色5						M1_DS005_Body	1		255|224|95|144	1.32	119|119|119|136	1.48	136|136|136|134	1.76																			3
29501	Player/Characters/F1/Prefab/F1_DS001_Body.prefab		B_Hs	段氏（女）校服T1·颜色1				1		F1_DS001_Body	0		255|255|255|42	1	255|255|255|12	1	205|193|213|70	1.03																			1
29502	Player/Characters/F1/Prefab/F1_DS001_Body.prefab		B_Hs	段氏（女）校服T1·颜色2						F1_DS001_Body	1		255|197|125|61	1.13	80|77|76|93	1	255|0|47|70	1.3																			1
29503	Player/Characters/F1/Prefab/F1_DS001_Body.prefab		B_Hs	段氏（女）校服T1·颜色3						F1_DS001_Body	1		189|244|255|90	1	199|136|255|74	1	255|22|171|101	1.03																			1
29504	Player/Characters/F1/Prefab/F1_DS001_Body.prefab		B_Hs	段氏（女）校服T1·颜色4						F1_DS001_Body	1		255|248|234|90	1	255|222|136|59	1	22|245|255|101	1.03																			1
29505	Player/Characters/F1/Prefab/F1_DS002_Body.prefab		B_Hs	段氏（女）校服T2·颜色1				1		F1_DS002_Body	0		255|255|255|59	1	255|255|255|99	1	208|208|208|66	1																			1
29506	Player/Characters/F1/Prefab/F1_DS002_Body.prefab		B_Hs	段氏（女）校服T2·颜色2						F1_DS002_Body	1		255|242|221|85	1.4	238|66|66|141	1.38	243|150|167|66	1																			1
29507	Player/Characters/F1/Prefab/F1_DS002_Body.prefab		B_Hs	段氏（女）校服T2·颜色3						F1_DS002_Body	1		241|194|108|85	1.09	66|238|223|141	1.31	174|174|174|43	1.13																			1
29508	Player/Characters/F1/Prefab/F1_DS002_Body.prefab		B_Hs	段氏（女）校服T2·颜色4						F1_DS002_Body	1		208|225|255|85	1.2	217|46|156|141	1.31	186|143|249|43	1.13																			1
29509	Player/Characters/F1/Prefab/F1_DS003_Body.prefab		B_Hs	段氏（女）校服T3·颜色1				1		F1_DS003_Body	0		255|255|255|51	1	255|255|255|31	1	255|255|255|39	1																			1
29510	Player/Characters/F1/Prefab/F1_DS003_Body.prefab		B_Hs	段氏（女）校服T3·颜色2						F1_DS003_Body	1		249|224|122|90	1.07	36|255|203|62	1.37	225|225|225|37	1.07																			1
29511	Player/Characters/F1/Prefab/F1_DS003_Body.prefab		B_Hs	段氏（女）校服T3·颜色3						F1_DS003_Body	1		247|225|167|37	1.36	202|47|63|118	1.37	61|61|61|115	1.07																			1
29512	Player/Characters/F1/Prefab/F1_DS003_Body.prefab		B_Hs	段氏（女）校服T3·颜色4						F1_DS003_Body	1		160|241|208|37	1.36	213|105|251|93	1.61	243|249|255|21	1.07																			1
29513	Player/Characters/F1/Prefab/F1_DS001_Body.prefab		B_Hs	段氏（女）校服T1·颜色5						F1_DS001_Body	1		185|255|226|56	1.31	78|74|70|93	1	255|208|86|117	1.76																			1
29514	Player/Characters/F1/Prefab/F1_DS002_Body.prefab		B_Hs	段氏（女）校服T2·颜色5						F1_DS002_Body	1		255|230|149|85	1.33	253|112|61|141	1.6	179|179|179|21	1.13																			1
29515	Player/Characters/F1/Prefab/F1_DS003_Body.prefab		B_Hs	段氏（女）校服T3·颜色5						F1_DS003_Body	1		136|230|255|37	1.36	71|71|71|121	1.98	238|108|127|86	1.07																			1
29516	Player/Characters/F1/Prefab/F1_DS004_Body.prefab		B_Hs	段氏（女）校服T4·颜色1				1		F1_DS004_Body	0		255|255|255|64	1	255|255|255|23	1	255|255|255|43	1																			1
29517	Player/Characters/F1/Prefab/F1_DS004_Body.prefab		B_Hs	段氏（女）校服T4·颜色2						F1_DS004_Body	1		255|197|125|85	1.1	255|250|228|31	1.12	122|251|90|61	1.32																			1
29518	Player/Characters/F1/Prefab/F1_DS004_Body.prefab		B_Hs	段氏（女）校服T4·颜色3						F1_DS004_Body	1		126|244|249|80	1.1	255|238|249|21	1.14	247|45|191|82	1.32																			1
29519	Player/Characters/F1/Prefab/F1_DS004_Body.prefab		B_Hs	段氏（女）校服T4·颜色4						F1_DS004_Body	1		196|230|255|80	1.17	255|136|158|34	1.31	249|27|77|59	1.32																			1
29520	Player/Characters/F1/Prefab/F1_DS004_Body.prefab		B_Hs	段氏（女）校服T4·颜色5						F1_DS004_Body	1		103|202|251|80	1.17	251|254|255|16	1.04	249|206|27|59	1.41																			1
29521	Player/Characters/F1/Prefab/F1_DS005_Body.prefab		B_Hs	段氏（女）校服T5·颜色1				1		F1_DS005_Body	0		255|255|255|147	1	255|255|255|129	1	255|255|255|67	1																			1
29522	Player/Characters/F1/Prefab/F1_DS005_Body.prefab		B_Hs	段氏（女）校服T5·颜色2						F1_DS005_Body	1		255|255|255|107	1.24	41|255|157|144	1.24	255|222|88|129	1																			1
29523	Player/Characters/F1/Prefab/F1_DS005_Body.prefab		B_Hs	段氏（女）校服T5·颜色3						F1_DS005_Body	1		184|247|253|117	1.62	97|85|96|144	1.75	255|116|170|120	1.58																			1
29524	Player/Characters/F1/Prefab/F1_DS005_Body.prefab		B_Hs	段氏（女）校服T5·颜色4						F1_DS005_Body	1		206|226|255|16	2.24	178|58|255|144	1.75	110|123|255|120	1.8																			1
29525	Player/Characters/F1/Prefab/F1_DS005_Body.prefab		B_Hs	段氏（女）校服T5·颜色5						F1_DS005_Body	1		255|234|179|2	2.24	245|68|68|153	1.82	84|84|84|120	1.8																			1
30001	Player/Characters/M1/Prefab/M1_WH001_Body.prefab		B_Hs	万花（男）校服T1·颜色1				1		M1_WH001_Body	0		255|255|255|17	1	236|232|255|24	1	125|91|178|70	1																			3
30002	Player/Characters/M1/Prefab/M1_WH001_Body.prefab		B_Hs	万花（男）校服T1·颜色2				1		M1_WH001_Body	0		255|255|255|17	1	236|232|255|24	1	43|127|113|70	1																			3
30003	Player/Characters/M1/Prefab/M1_WH001_Body.prefab		B_Hs	万花（男）校服T1·颜色3						M1_WH001_Body	1		228|255|241|17	1	129|37|16|72	1	56|44|37|70	1																			3
30004	Player/Characters/M1/Prefab/M1_WH001_Body.prefab		B_Hs	万花（男）校服T1·颜色4				1		M1_WH001_Body	0		255|255|255|17	1	208|249|255|29	1	64|136|187|16	1																			3
30005	Player/Characters/M1/Prefab/M1_WH002_Body.prefab		B_Hs	万花（男）校服T2·颜色1						M1_WH002_Body	1		206|209|241|48	1.19	162|128|221|106	1.19	94|54|153|67	1.32																			3
30006	Player/Characters/M1/Prefab/M1_WH002_Body.prefab		B_Hs	万花（男）校服T2·颜色2						M1_WH002_Body	1		44|44|44|48	1.19	161|161|161|46	1.19	230|44|44|100	1.32																			3
30007	Player/Characters/M1/Prefab/M1_WH002_Body.prefab		B_Hs	万花（男）校服T2·颜色3						M1_WH002_Body	1		255|239|215|48	1.19	217|202|142|46	1.19	44|199|213|45	1.32																			3
30008	Player/Characters/M1/Prefab/M1_WH002_Body.prefab		B_Hs	万花（男）校服T2·颜色4						M1_WH002_Body	1		255|208|244|21	1.19	238|233|231|31	1.19	121|109|90|67	1.32																			3
30009	Player/Characters/M1/Prefab/M1_WH003_Body.prefab		B_Hs	万花（男）校服T3·颜色1						M1_WH003_Body	1		255|255|255|40	1	174|134|238|32	1	255|255|255|21	1																			3
30010	Player/Characters/M1/Prefab/M1_WH003_Body.prefab		B_Hs	万花（男）校服T3·颜色2						M1_WH003_Body	1		255|231|103|40	1	67|67|67|80	1	151|31|48|128	1																			3
30011	Player/Characters/M1/Prefab/M1_WH003_Body.prefab		B_Hs	万花（男）校服T3·颜色3						M1_WH003_Body	1		236|121|255|40	1.18	16|154|223|53	1	245|245|245|72	1																			3
30012	Player/Characters/M1/Prefab/M1_WH003_Body.prefab		B_Hs	万花（男）校服T3·颜色4						M1_WH003_Body	1		100|237|249|40	1.22	255|200|58|53	1	63|60|52|72	1																			3
30013	Player/Characters/M1/Prefab/M1_WH001_Body.prefab		B_Hs	万花（男）校服T1·颜色5						M1_WH001_Body	1		255|255|255|17	1	255|255|228|23	1	211|161|54|29	1																			3
30014	Player/Characters/M1/Prefab/M1_WH002_Body.prefab		B_Hs	万花（男）校服T2·颜色5						M1_WH002_Body	1		133|180|245|39	1.19	230|229|227|31	1.19	81|198|221|67	1.32																			3
30015	Player/Characters/M1/Prefab/M1_WH003_Body.prefab		B_Hs	万花（男）校服T3·颜色5						M1_WH003_Body	1		221|255|144|40	1.16	72|127|138|53	1	247|216|178|72	1																			3
30016	Player/Characters/M1/Prefab/M1_WH004_Body.prefab		B_Hs	万花（男）校服T4·颜色1				1		M1_WH004_Body	0		241|246|255|32	1	147|99|202|24	1	112|85|166|69	1																			3
30017	Player/Characters/M1/Prefab/M1_WH004_Body.prefab		B_Hs	万花（男）校服T4·颜色2				1		M1_WH004_Body	0		253|247|228|32	1	155|14|14|66	1	204|60|104|69	1																			3
30018	Player/Characters/M1/Prefab/M1_WH004_Body.prefab		B_Hs	万花（男）校服T4·颜色3				1		M1_WH004_Body	0		253|247|228|19	1	221|218|211|19	1	223|191|201|39	1																			3
30019	Player/Characters/M1/Prefab/M1_WH004_Body.prefab		B_Hs	万花（男）校服T4·颜色4						M1_WH004_Body	1		215|215|215|37	1	230|177|81|40	1	161|155|145|69	1.74																			3
30020	Player/Characters/M1/Prefab/M1_WH004_Body.prefab		B_Hs	万花（男）校服T4·颜色5						M1_WH004_Body	1		91|188|221|39	1	70|73|80|88	1	255|251|243|69	1.37																			3
30021	Player/Characters/M1/Prefab/M1_WH005_Body.prefab		B_Hs	万花（男）校服T5·颜色1				1		M1_WH005_Body	0		255|255|255|27	1	129|99|124|144	1	208|173|243|42	1																			3
30022	Player/Characters/M1/Prefab/M1_WH005_Body.prefab		B_Hs	万花（男）校服T5·颜色2						M1_WH005_Body	1		230|253|255|27	1	103|67|65|144	1	210|13|74|42	1																			3
30023	Player/Characters/M1/Prefab/M1_WH005_Body.prefab		B_Hs	万花（男）校服T5·颜色3						M1_WH005_Body	1		234|195|31|27	1	151|135|107|144	1	255|255|255|42	1																			3
30024	Player/Characters/M1/Prefab/M1_WH005_Body.prefab		B_Hs	万花（男）校服T5·颜色4						M1_WH005_Body	1		228|236|255|27	1	172|172|169|102	1	55|158|230|50	1																			3
30025	Player/Characters/M1/Prefab/M1_WH005_Body.prefab		B_Hs	万花（男）校服T5·颜色5						M1_WH005_Body	1		228|236|255|27	1	133|133|133|144	1	41|215|201|35	1																			3
30501	Player/Characters/F2/Prefab/F2_WH001_Body.prefab		B_Hs	万花（女）校服T1·颜色1						F2_WH001_Body	1		232|246|255|13	1	227|151|255|21	1	255|241|252|25	1																			2
30502	Player/Characters/F2/Prefab/F2_WH001_Body.prefab		B_Hs	万花（女）校服T1·颜色2				1		F2_WH001_Body	0		255|237|191|8	1	100|146|130|16	1	255|255|255|25	1																			2
30503	Player/Characters/F2/Prefab/F2_WH001_Body.prefab		B_Hs	万花（女）校服T1·颜色3				1		F2_WH001_Body	0		159|251|255|8	1	255|221|82|16	1	249|255|247|6	1																			2
30504	Player/Characters/F2/Prefab/F2_WH001_Body.prefab		B_Hs	万花（女）校服T1·颜色4						F2_WH001_Body	1		159|251|255|8	1	255|97|126|16	1	245|222|255|19	1																			2
30505	Player/Characters/F2/Prefab/F2_WH002_Body.prefab		B_Hs	万花（女）校服T2·颜色1						F2_WH002_Body	1		255|231|195|39	1	254|240|255|4	1	223|172|255|29	1																			2
30506	Player/Characters/F2/Prefab/F2_WH002_Body.prefab		B_Hs	万花（女）校服T2·颜色2						F2_WH002_Body	1		253|244|128|72	1	249|248|242|10	1	162|171|187|48	1																			2
