AttribID	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
156040	M1标男外装T9·颜色1																														
156041	M1标男外装T9·颜色2																														
156042	M1标男外装T9·颜色3																														
156043	M1标男外装T9·颜色4																														
156044	M1标男外装T1·颜色5				M1_W001_Head	1		255|255|255|45	1.16	39|33|29|0	1	240|106|255|59	1.7																		
156045	M1标男外装T3·颜色5				M1_W003_Head	1		143|99|255|255	1.42	255|255|255|0	1.27	255|255|255|69	1																		
156046	M1标男外装T7·颜色5				M1_W007_Head	1		255|255|255|78	1	56|44|44|0	1	211|40|40|26	1																		
156047	M1标男外装T8·颜色5		1		M1_W008_Head	0		33|27|23|107	1.65	15|15|17|158	2.3	32|18|18|45	1.66																		
156048	M1标男外装T10·颜色1		1		M1_W010B_Head	0		63|57|53|77	1	255|255|255|58	1	255|255|255|32	1																		
156049	M1标男外装T10·颜色2				M1_W010B_Head	1		176|174|167|46	1.22	67|76|255|144	2.54	106|212|255|101	2.2																		
156050	M1标男外装T10·颜色3				M1_W010B_Head	1		108|6|25|70	1.22	222|56|240|144	2.46	48|251|209|101	1.53																		
156051	M1标男外装T10·颜色4				M1_W010B_Head	1		200|177|116|40	1.22	204|28|28|144	2.46	251|195|48|101	1.86																		
156052	M1标男外装T10·颜色5				M1_W010B_Head	1		191|190|188|37	1.2	17|226|0|42	1.86	0|234|1|43	1.75																		
156053	M1标男外装T10s·颜色1		1		M1_W010C_Head	0		59|57|53|74	1	255|255|255|35	1	255|255|255|80	1																		
156054	M1标男外装T10s·颜色2				M1_W010C_Head	1		227|229|236|39	1	228|84|176|47	2.17	38|240|190|80	1.5																		
156055	M1标男外装T10s·颜色3				M1_W010C_Head	1		121|17|53|52	1	208|221|253|47	2.47	143|6|228|80	1.78																		
156056	M1标男外装T10s·颜色4				M1_W010C_Head	1		56|48|39|52	1	255|178|63|47	2.19	255|54|54|80	1																		
156069	M1标男外装T8·颜色6		1		M1_W008_Head	0		246|204|130|35	1.1	255|255|255|78	0.8	255|235|217|62	1.1																		
157001	M2壮男外装T1·颜色1		1		M2_W001_Head	0		255|255|255|255	1	37|32|30|0	1	255|255|255|0	1																		
157002	M2壮男外装T1·颜色2				M2_W001_Head	1		255|207|7|255	1	50|50|50|0	1	255|48|48|131	1																		
157003	M2壮男外装T1·颜色3				M2_W001_Head	1		255|255|255|255	1.34	50|50|50|0	1	0|191|255|131	1.37																		
157004	M2壮男外装T1·颜色4				M2_W001_Head	1		255|176|7|255	1.34	50|50|50|0	1	58|58|58|133	1.37																		
157005	M2壮男外装T2·颜色1		1		M2_W002_head	0		255|255|255|140	1	31|26|28|0	1	80|80|80|0	1																		
157006	M2壮男外装T2·颜色2				M2_W002_head	1		225|9|9|140	1	31|26|28|0	1	80|80|80|0	1																		
157007	M2壮男外装T2·颜色3				M2_W002_head	1		56|133|53|140	1	31|26|28|0	1	80|80|80|0	1																		
157008	M2壮男外装T2·颜色4				M2_W002_head	1		255|255|255|140	1	31|26|28|0	1	80|80|80|0	1																		
157009	M2壮男外装T2·颜色5				M2_W002_head	1		116|41|77|140	1	24|24|24|0	1	69|57|57|0	1																		
157010	M2壮男外装T2·颜色6				M2_W002_head	1		252|255|52|140	1	28|28|28|0	1	61|48|34|0	1																		
157011	M2壮男外装T2·颜色7		1		M2_W002_head	0		206|154|87|140	1	31|26|28|0	1	80|80|80|0	1																		
157012	M2壮男外装T2·颜色8				M2_W002_head	1		200|76|125|140	1	18|18|18|0	1	61|48|34|0	1																		
157013	M2壮男外装T3·颜色1				M2_W003_Head	1		255|216|0|255	1.89	13|13|13|238	1	84|63|35|255	1																		
157014	M2壮男外装T3·颜色2				M2_W003_Head	1		255|255|255|255	1.42	13|13|13|220	1	84|63|34|255	1																		
157015	M2壮男外装T3·颜色3		1		M2_W003_Head	0		255|255|255|255	1	16|16|16|255	1	91|74|74|255	1																		
157016	M2壮男外装T3·颜色4				M2_W003_Head	1		255|67|67|255	1	18|18|18|255	1	110|71|62|255	1																		
157017	M2壮男外装T4·颜色1		1		M2_W004_Head	0		255|255|255|70	1	61|57|57|0	1	255|255|255|70	1																		
157018	M2壮男外装T4·颜色2		1		M2_W004_Head	0		255|59|59|70	1	255|255|255|0	1	88|88|88|70	1																		
157019	M2壮男外装T4·颜色3				M2_W004_Head	1		115|59|255|70	1	255|255|255|0	1	153|84|255|70	2.15																		
157020	M2壮男外装T4·颜色4		1		M2_W004_Head	0		249|181|119|70	1	110|104|100|0	1	247|172|123|70	1																		
157021	M2壮男外装T4·颜色5				M2_W004_Head	1		255|255|255|70	1.42	255|255|255|0	1	234|0|0|70	2.15																		
157022	M2壮男外装T5·颜色1		1		M2_W005_Head	0		255|255|255|255	1	255|255|255|99	1	58|46|43|0	1																		
157023	M2壮男外装T5·颜色2		1		M2_W005_Head	0		255|255|255|113	1	255|195|195|99	1	208|194|87|0	1																		
157024	M2壮男外装T5·颜色3		1		M2_W005_Head	0		255|255|255|113	1	255|195|195|99	1	153|36|36|46	1																		
157025	M2壮男外装T5·颜色4				M2_W005_Head	1		255|255|255|0	1	80|80|80|99	1.86	138|19|179|45	1																		
157026	M2壮男外装T5·颜色5				M2_W005_Head	1		255|255|255|113	1	255|50|215|99	1.57	196|196|196|0	1																		
157027	M2壮男外装T6·颜色1		1		M2_W006_Head	0		255|255|255|255	1	255|255|255|23	1	46|46|46|8	1																		
157028	M2壮男外装T6·颜色2		1		M2_W006_Head	0		255|255|255|255	1	208|202|6|23	1	46|46|46|8	1																		
157029	M2壮男外装T6·颜色3		1		M2_W006_Head	0		255|255|255|255	1	159|73|73|23	1	46|46|46|8	1																		
157030	M2壮男外装T6·颜色4		1		M2_W006_Head	0		255|255|255|255	1	10|173|206|23	1	46|46|46|8	1																		
157031	M2壮男外装T6·颜色5		1		M2_W006_Head	0		255|255|255|255	1	255|187|253|23	1	46|46|46|8	1																		
157032	M2壮男外装T7·颜色1		1		M2_W007_Head	0		255|255|255|96	1	58|48|34|0	1	243|78|82|31	0.92																		
157033	M2壮男外装T7·颜色2		1		M2_W007_Head	0		255|255|255|96	1	58|48|34|0	1	79|136|148|31	0.92																		
157034	M2壮男外装T7·颜色3		1		M2_W007_Head	0		255|255|255|96	1	58|48|34|0	1	172|210|255|48	0.92																		
157035	M2壮男外装T7·颜色4		1		M2_W007_Head	0		255|255|255|96	1	58|48|34|0	1	38|71|149|48	0.92																		
157036	M2壮男外装T8·颜色1		1		M2_W008_Head	0		33|27|23|107	1.65	113|180|202|45	1.65	21|51|71|29	1.65																		
157037	M2壮男外装T8·颜色2		1		M2_W008_Head	0		33|27|23|107	1.65	48|66|107|177	1.24	9|12|16|24	1.65																		
157038	M2壮男外装T8·颜色3		1		M2_W008_Head	0		33|27|23|107	1.65	144|23|41|85	1.24	13|3|5|101	1.65																		
157039	M2壮男外装T8·颜色4		1		M2_W008_Head	0		33|27|23|107	1.65	234|163|56|148	1	29|11|11|66	1																		
157040	M2壮男外装T9·颜色1																														
157041	M2壮男外装T9·颜色2																														
157042	M2壮男外装T9·颜色3																														
157043	M2壮男外装T9·颜色4																														
157044	M2壮男外装T1·颜色5				M2_W001_Head	1		255|208|13|255	1.34	255|255|255|0	1	234|130|0|133	1.37																		
157045	M2壮男外装T3·颜色5				M2_W003_Head	1		82|82|82|255	1.39	18|18|18|255	1	91|71|49|161	1.21																		
157046	M2壮男外装T7·颜色5		1		M2_W007_Head	0		255|255|255|96	1	58|48|34|0	1	181|34|34|48	0.92																		
157047	M2壮男外装T8·颜色5		1		M2_W008_Head	0		33|27|23|107	1.65	17|17|19|239	2.3	32|18|18|24	1.65																		
157048	M2壮男外装T10·颜色1		1		M2_W010B_Head	0		76|66|60|85	1	255|255|255|96	1	255|255|255|8	1																		
157049	M2壮男外装T10·颜色2				M2_W010B_Head	1		255|255|255|29	1.03	37|83|255|96	2.53	99|243|249|29	2																		
157050	M2壮男外装T10·颜色3				M2_W010B_Head	1		86|1|24|40	1.78	247|76|242|96	1.89	58|213|168|29	1.61																		
157051	M2壮男外装T10·颜色4				M2_W010B_Head	1		198|178|112|40	1.34	243|44|44|49	1.89	255|185|61|29	2.05																		
157052	M2壮男外装T10·颜色5				M2_W010B_Head	1		245|245|245|29	1.06	22|163|29|49	2.17	29|165|24|0	2.14																		
157053	M2壮男外装T10s·颜色1		1		M2_W010C_Head	0		54|47|45|109	1	255|255|255|53	1	255|255|255|51	1																		
157054	M2壮男外装T10s·颜色2				M2_W010C_Head	1		206|207|208|42	1.2	200|73|149|53	2.28	50|175|200|51	1.97																		
157055	M2壮男外装T10s·颜色3				M2_W010C_Head	1		110|0|48|83	1.31	229|236|251|53	2.28	161|50|200|51	1.97																		
157056	M2壮男外装T10s·颜色4				M2_W010C_Head	1		48|43|36|72	1.12	255|188|89|53	1.87	168|39|39|51	1.83																		
157069	M2壮男外装T8·颜色6		1		M2_W008_Head	0		246|204|130|27	1.1	255|255|255|39	1.03	255|255|255|11	1																		
158001	F1萝莉外装T1·颜色1		1		F1_W001_Head	0		255|255|255|179	1	129|251|251|46	1.25	56|53|48|0	1																		
158002	F1萝莉外装T1·颜色2				F1_W001_Head	1		255|255|255|179	1	255|202|63|46	1.48	56|53|48|0	1																		
158003	F1萝莉外装T1·颜色3				F1_W001_Head	1		255|255|255|179	1	255|88|229|46	2.03	56|53|48|0	1																		
158004	F1萝莉外装T1·颜色4				F1_W001_Head	1		255|255|255|179	1	255|59|59|46	1.6	56|53|48|0	1																		
158005	F1萝莉外装T2·颜色1				F1_W002_Head	1		255|95|237|18	1	135|236|207|34	1	31|31|31|56	1																		
158006	F1萝莉外装T2·颜色2		1		F1_W002_Head	0		255|255|255|18	1	225|54|54|29	1.1	54|35|27|75	1																		
158007	F1萝莉外装T2·颜色3		1		F1_W002_Head	0		255|255|255|18	1	249|229|71|42	1.09	55|44|31|78	1																		
158008	F1萝莉外装T2·颜色4				F1_W002_Head	1		255|255|255|18	1	234|80|217|34	1	69|55|38|56	1																		
158009	F1萝莉外装T2·颜色5				F1_W002_Head	1		255|255|255|18	1	255|215|67|46	1.15	42|51|27|72	1																		
158010	F1萝莉外装T2·颜色6		1		F1_W002_Head	0		255|255|255|18	1	225|225|225|34	1	69|51|29|88	1																		
158011	F1萝莉外装T2·颜色7		1		F1_W002_Head	0		255|255|255|18	1	255|144|73|74	1.1	54|38|18|80	1																		
158012	F1萝莉外装T2·颜色8		1		F1_W002_Head	0		255|255|255|18	1	255|165|204|34	1.15	54|31|32|77	1																		
158013	F1萝莉外装T3·颜色1		1		F1_W003_Head	0		255|255|255|129	1	255|255|255|255	1	24|20|16|59	2.33																		
158014	F1萝莉外装T3·颜色2				F1_W003_Head	1		255|213|37|129	1	69|66|66|255	4.1	24|20|16|59	2.33																		
158015	F1萝莉外装T3·颜色3				F1_W003_Head	1		255|255|255|129	1	84|142|255|255	4.1	24|20|16|59	2.33																		
158016	F1萝莉外装T3·颜色4				F1_W003_Head	1		255|174|0|129	1.26	255|84|179|255	5	24|20|16|59	2.33																		
158017	F1萝莉外装T4·颜色1		1		F1_W004_Head	0		255|255|255|59	1	255|255|255|157	1	53|47|41|0	1																		
158018	F1萝莉外装T4·颜色2				F1_W004_Head	1		249|153|255|59	1.26	255|255|255|157	1	53|47|41|0	1																		
158019	F1萝莉外装T4·颜色3				F1_W004_Head	1		163|255|182|59	1	255|255|255|157	1	53|47|41|0	1																		
158020	F1萝莉外装T4·颜色4		1		F1_W004_Head	0		151|186|72|59	1	255|255|255|157	1	53|47|41|0	1																		
158021	F1萝莉外装T4·颜色5				F1_W004_Head	1		243|255|225|59	1	255|255|255|157	1	53|47|41|0	1																		
158022	F1萝莉外装T5·颜色1		1		F1_W005_Head	0		255|255|255|183	1	255|136|232|187	1	71|59|46|0	1																		
158023	F1萝莉外装T5·颜色2				F1_W005_Head	1		255|255|255|183	1	255|224|125|110	3.1	71|59|46|0	1																		
158024	F1萝莉外装T5·颜色3		1		F1_W005_Head	0		255|255|255|183	1	255|0|0|110	1.21	74|41|35|0	1																		
158025	F1萝莉外装T5·颜色4				F1_W005_Head	1		255|255|255|231	1	54|147|255|51	5	52|46|40|0	1																		
158026	F1萝莉外装T5·颜色5				F1_W005_Head	1		255|157|33|183	1	255|252|176|110	2.69	71|59|46|0	1																		
158027	F1萝莉外装T6·颜色1		1		F1_W006_head	0		255|255|255|120	1.2	255|255|255|11	1.1	52|46|40|0	1																		
158028	F1萝莉外装T6·颜色2		1		F1_W006_head	0		255|255|255|231	1	75|0|0|251	1.32	52|46|40|0	1																		
158029	F1萝莉外装T6·颜色3		1		F1_W006_head	0		255|255|255|231	1	245|187|84|51	1.3	52|46|40|0	1																		
158030	F1萝莉外装T6·颜色4				F1_W006_head	1		255|255|255|231	1	255|129|183|51	1.2	52|46|40|0	1																		
158031	F1萝莉外装T6·颜色5		1		F1_W006_head	0		255|255|255|231	1	255|11|11|51	1.32	52|46|40|0	1																		
158032	F1萝莉外装T7·颜色1				F1_W007_Head	1		108|0|38|99	1	43|33|29|0	1	255|103|103|55	1.31																		
158033	F1萝莉外装T7·颜色2		1		F1_W007_Head	0		108|0|38|99	1	43|33|29|0	1	231|255|121|21	1																		
158034	F1萝莉外装T7·颜色3				F1_W007_Head	1		108|0|38|99	1	43|33|29|0	1	129|239|255|21	1.27																		
158035	F1萝莉外装T7·颜色4				F1_W007_Head	1		108|0|38|99	1	43|33|29|0	1	253|243|255|21	1.27																		
158036	F1萝莉外装T8·颜色1				F1_W008_Head	0		26|17|17|131	1	97|211|255|19	1	46|196|255|7	1																		
158037	F1萝莉外装T8·颜色2				F1_W008_Head	1		52|35|35|102	1	59|102|133|88	2.29	78|119|213|62	1																		
158038	F1萝莉外装T8·颜色3				F1_W008_Head	1		52|35|35|102	1	255|235|82|88	1.49	255|192|56|62	1.48																		
158039	F1萝莉外装T8·颜色4				F1_W008_Head	1		52|35|35|102	1	103|1|1|88	2.29	191|21|21|62	1																		
158040	F1萝莉外装T9·颜色1																														
158041	F1萝莉外装T9·颜色2																														
158042	F1萝莉外装T9·颜色3																														
158043	F1萝莉外装T9·颜色4																														
158044	F1萝莉外装T1·颜色5				F1_W001_Head	1		255|255|255|179	1	156|88|255|46	1.92	56|53|48|0	1																		
158045	F1萝莉外装T3·颜色5				F1_W003_Head	1		255|255|255|129	1	255|236|84|255	4.1	24|20|16|59	2.33																		
158046	F1萝莉外装T7·颜色5				F1_W007_Head	1		108|0|38|99	1	43|33|29|0	1	78|100|206|48	1.27																		
158047	F1萝莉外装T8·颜色5				F1_W008_Head	1		52|35|35|102	1	255|153|239|88	2.29	255|136|183|62	1																		
158048	F1萝莉外装T10·颜色1		1		F1_W010B_Head	0		255|255|255|32	1	73|67|61|42	1	255|255|255|31	1																		
158049	F1萝莉外装T10·颜色2				F1_W010B_Head	1		255|43|43|32	1.96	73|67|62|35	1	31|255|79|66	1.85																		
158050	F1萝莉外装T10·颜色3				F1_W010B_Head	1		255|43|43|32	1.96	255|216|151|19	1	255|217|67|66	1.85																		
158051	F1萝莉外装T10·颜色4		1		F1_W010B_Head	0		255|255|255|5	0.9	255|249|249|16	1	255|255|255|16	0.9																		
158052	F1萝莉外装T10·颜色5				F1_W010B_Head	1		0|255|54|31	1.7	73|67|62|29	1	0|255|55|40	1.7																		
158053	F1萝莉外装T10s·颜色1		1		F1_W010C	0		255|255|255|18	1	73|67|62|29	1	255|133|133|91	1.27																		
158054	F1萝莉外装T10s·颜色2		1		F1_W010C	0		255|255|255|18	1	255|255|255|11	1	255|118|118|86	1.38																		
158055	F1萝莉外装T10s·颜色3				F1_W010C	1		255|26|26|40	1.19	255|213|143|27	1	255|216|0|144	2.65																		
158056	F1萝莉外装T10s·颜色4				F1_W010C	1		255|38|38|40	1.19	73|67|62|27	1	255|216|0|144	2.51																		
158069	F1萝莉外装T8·颜色6				F1_W008_Head	1		247|205|131|43	1	255|255|255|88	1	255|255|255|62	1.2																		
159001	F2标女外装T1·颜色1		1		F2_W001_Head	0		255|255|255|121	1	47|43|38|0	1.29	255|255|255|59	1																		
159002	F2标女外装T1·颜色2		1		F2_W001_Head	0		255|255|255|121	1	47|43|38|0	1.29	255|131|241|59	1.2																		
159003	F2标女外装T1·颜色3		1		F2_W001_Head	0		255|255|255|121	1	47|43|38|0	1.29	106|175|255|59	1.4																		
159004	F2标女外装T1·颜色4				F2_W001_Head	1		255|255|255|121	1	47|43|38|0	1.29	191|163|73|59	1.4																		
159005	F2标女外装T2·颜色1		1		F2_W002_Head	0		255|255|255|238	1	255|255|255|18	1	37|28|18|59	1																		
159006	F2标女外装T2·颜色2		1		F2_W002_Head	0		255|255|255|192	1	118|238|255|43	1	38|28|18|55	1																		
159007	F2标女外装T2·颜色3		1		F2_W002_Head	0		255|255|255|192	1	179|255|118|43	1	38|28|18|55	1																		
159008	F2标女外装T2·颜色4		1		F2_W002_Head	0		255|255|255|192	1	228|193|255|48	1	38|28|18|55	1																		
159009	F2标女外装T2·颜色5		1		F2_W002_Head	0		255|255|255|192	1	255|183|118|43	1	38|28|18|55	1																		
159010	F2标女外装T2·颜色6		1		F2_W002_Head	0		255|255|255|192	1	255|76|76|50	1	38|28|18|55	1																		
159011	F2标女外装T2·颜色7		1		F2_W002_Head	0		255|255|255|192	1	125|180|255|23	1	38|28|18|55	1																		
159012	F2标女外装T2·颜色8		1		F2_W002_Head	0		255|255|255|192	1	247|255|112|2	1	38|28|18|55	1																		
159013	F2标女外装T3·颜色1		1		F2_W003_Head	0		255|255|255|255	1	255|255|255|74	1	33|25|25|0	1																		
159014	F2标女外装T3·颜色2				F2_W003_Head	1		255|255|255|255	1	255|223|89|109	2.81	33|25|25|0	1																		
159015	F2标女外装T3·颜色3				F2_W003_Head	1		255|255|255|255	1	237|73|255|108	3.11	33|25|25|0	1																		
159016	F2标女外装T3·颜色4				F2_W003_Head	1		255|255|255|255	1	54|188|255|107	3.46	33|25|25|0	1																		
159017	F2标女外装T4·颜色1		1		F2_W004_Head	0		255|255|255|91	1	255|255|255|53	1	46|41|32|142	1																		
159018	F2标女外装T4·颜色3				F2_W004_Head	1		255|255|255|91	1	255|59|209|110	1.4	46|41|32|142	1																		
159019	F2标女外装T4·颜色4				F2_W004_Head	1		255|255|255|91	1	190|255|118|110	1.4	46|41|32|142	1																		
159020	F2标女外装T4·颜色2				F2_W004_Head	1		255|255|255|91	1	255|241|59|110	1.4	46|41|32|142	1																		
159021	F2标女外装T4·颜色5				F2_W004_Head	1		255|255|255|91	1	255|255|255|161	1.4	46|41|32|142	1																		
159022	F2标女外装T5·颜色1		1		F2_W005_Head	0		255|255|255|188	1	59|57|48|0	1	93|82|73|0	1																		
159023	F2标女外装T5·颜色2		1		F2_W005_Head	0		255|255|255|188	1	78|32|32|0	1	114|61|37|0	1																		
159024	F2标女外装T5·颜色3		1		F2_W005_Head	0		255|255|255|188	1	63|118|126|0	1	62|117|125|0	1																		
159025	F2标女外装T5·颜色4		1		F2_W005_Head	0		255|255|255|112	1	241|181|176|0	1	236|201|198|0	1																		
159026	F2标女外装T5·颜色5		1		F2_W005_Head	0		255|255|255|72	1	255|234|208|0	1	255|249|230|0	1																		
159027	F2标女外装T6·颜色1		1		F2_W006_Head	0		255|255|255|255	1	0|0|0|0	1	80|80|80|107	1																		
159028	F2标女外装T6·颜色2		1		F2_W006_Head	0		149|255|237|255	1.1	0|0|0|0	1	80|80|80|107	1																		
159029	F2标女外装T6·颜色3		1		F2_W006_Head	0		253|255|170|255	1.1	0|0|0|0	1	80|80|80|107	1																		
159030	F2标女外装T6·颜色4		1		F2_W006_Head	0		205|255|149|255	1.11	0|0|0|0	1	80|80|80|107	1																		
159031	F2标女外装T6·颜色5		1		F2_W006_Head	0		255|198|198|255	1.21	0|0|0|0	1	80|80|80|107	1																		
