ResId	ResFile	ResAttribID	ResSlot	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
28003	Player/Characters/M1/Prefab/M1_MJ001_Head.prefab		head	明教（男）校服T1·颜色3				M1_MJ001_Head	1		255|201|133|142	1	116|110|66|47	1	56|48|43|26	1																			103
28004	Player/Characters/M1/Prefab/M1_MJ001_Head.prefab		head	明教（男）校服T1·颜色4				M1_MJ001_Head	1		227|232|231|153	1	116|110|66|47	1	56|48|43|26	1																			103
28005	Player/Characters/M1/Prefab/M1_MJ002_Head.prefab		head	明教（男）校服T2·颜色1		1		M1_MJ002_Head	0		255|255|255|53	1	255|255|255|48	1	56|48|43|69	1																			103
28006	Player/Characters/M1/Prefab/M1_MJ002_Head.prefab		head	明教（男）校服T2·颜色2				M1_MJ002_Head	1		251|222|171|191	1	255|255|255|83	1	56|48|43|86	1																			103
28007	Player/Characters/M1/Prefab/M1_MJ002_Head.prefab		head	明教（男）校服T2·颜色3				M1_MJ002_Head	1		214|240|249|158	1	255|255|255|83	1	56|48|43|86	1																			103
28008	Player/Characters/M1/Prefab/M1_MJ002_Head.prefab		head	明教（男）校服T2·颜色4				M1_MJ002_Head	1		253|237|197|238	1	255|255|255|83	1	56|48|43|86	1																			103
28009	Player/Characters/M1/Prefab/M1_MJ003_Head.prefab		head	明教（男）校服T3·颜色1		1		M1_MJ003_Head	0		255|255|255|184	1	56|50|42|35	1	255|255|255|255	1																			103
28010	Player/Characters/M1/Prefab/M1_MJ003_Head.prefab		head	明教（男）校服T3·颜色2				M1_MJ003_Head	1		240|215|171|184	1	56|50|42|35	1	71|224|255|35	2.19																			103
28011	Player/Characters/M1/Prefab/M1_MJ003_Head.prefab		head	明教（男）校服T3·颜色3				M1_MJ003_Head	1		200|224|232|155	1	56|50|42|35	1	161|10|41|215	2.56																			103
28012	Player/Characters/M1/Prefab/M1_MJ003_Head.prefab		head	明教（男）校服T3·颜色4				M1_MJ003_Head	1		251|254|255|184	1	56|50|42|35	1	249|180|56|125	3.27																			103
28013	Player/Characters/M1/Prefab/M1_MJ001_Head.prefab		head	明教（男）校服T1·颜色5				M1_MJ001_Head	1		215|241|240|174	1	116|110|66|47	1	56|48|43|26	1																			103
28014	Player/Characters/M1/Prefab/M1_MJ002_Head.prefab		head	明教（男）校服T2·颜色5				M1_MJ002_Head	1		214|215|212|238	1	255|255|255|83	1	56|48|43|86	1																			103
28015	Player/Characters/M1/Prefab/M1_MJ003_Head.prefab		head	明教（男）校服T3·颜色5				M1_MJ003_Head	1		208|218|255|184	1	56|50|42|35	1	174|38|97|161	3.27																			103
28016	Player/Characters/M1/Prefab/M1_MJ004_Head.prefab		head	明教（男）校服T4·颜色1		1		M1_MJ004_Head	0		255|255|255|74	1	193|158|106|69	1	56|47|42|39	1																			103
28017	Player/Characters/M1/Prefab/M1_MJ004_Head.prefab		head	明教（男）校服T4·颜色2				M1_MJ004_Head	1		255|197|90|75	1.27	193|158|106|69	1	56|47|42|39	1																			103
28018	Player/Characters/M1/Prefab/M1_MJ004_Head.prefab		head	明教（男）校服T4·颜色3				M1_MJ004_Head	1		238|247|255|75	1.27	193|158|106|69	1	56|47|42|39	1																			103
28019	Player/Characters/M1/Prefab/M1_MJ004_Head.prefab		head	明教（男）校服T4·颜色4				M1_MJ004_Head	1		255|237|166|75	1.27	193|158|106|69	1	56|47|42|39	1																			103
28020	Player/Characters/M1/Prefab/M1_MJ004_Head.prefab		head	明教（男）校服T4·颜色5																															103
28021	Player/Characters/M1/Prefab/M1_MJ005_Head.prefab		head	明教（男）校服T5·颜色1		1		M1_MJ005_Head	0		255|255|255|32	1	255|255|255|58	1	56|48|43|34	1																			103
28022	Player/Characters/M1/Prefab/M1_MJ005_Head.prefab		head	明教（男）校服T5·颜色2				M1_MJ005_Head	1		251|255|185|74	1.12	255|255|255|58	1	56|48|43|34	1																			103
28023	Player/Characters/M1/Prefab/M1_MJ005_Head.prefab		head	明教（男）校服T5·颜色3				M1_MJ005_Head	1		255|252|236|64	1.17	255|255|255|58	1	56|48|43|34	1																			103
28024	Player/Characters/M1/Prefab/M1_MJ005_Head.prefab		head	明教（男）校服T5·颜色4				M1_MJ005_Head	1		255|235|151|50	1.05	255|255|255|58	1	56|48|43|34	1																			103
28025	Player/Characters/M1/Prefab/M1_MJ005_Head.prefab		head	明教（男）校服T5·颜色5				M1_MJ005_Head	1		208|247|255|53	1.1	255|255|255|58	1	56|48|43|34	1																			103
28501	Player/Characters/F2/Prefab/F2_MJ001_Head.prefab		head	明教（女）校服T1·颜色1																															102
28502	Player/Characters/F2/Prefab/F2_MJ001_Head.prefab		head	明教（女）校服T1·颜色2				F2_MJ001_Head	1		121|227|255|58	1.2	52|50|37|51	1	236|174|81|66	1																			102
28503	Player/Characters/F2/Prefab/F2_MJ001_Head.prefab		head	明教（女）校服T1·颜色3				F2_MJ001_Head	1		142|236|255|80	1	52|50|37|51	1	131|9|72|112	1																			102
28504	Player/Characters/F2/Prefab/F2_MJ001_Head.prefab		head	明教（女）校服T1·颜色4				F2_MJ001_Head	1		255|236|157|31	1.34	52|50|37|51	1	82|24|91|145	1																			102
28505	Player/Characters/F2/Prefab/F2_MJ002_Head.prefab		head	明教（女）校服T2·颜色1		1		F2_MJ002_Head	0		255|255|255|67	1	58|51|44|26	1	255|255|255|96	1																			102
28506	Player/Characters/F2/Prefab/F2_MJ002_Head.prefab		head	明教（女）校服T2·颜色2				F2_MJ002_Head	1		255|241|183|67	1.2	58|51|44|26	1	90|91|228|96	1																			102
28507	Player/Characters/F2/Prefab/F2_MJ002_Head.prefab		head	明教（女）校服T2·颜色3				F2_MJ002_Head	1		81|220|247|67	1.2	58|51|44|26	1	255|207|136|42	1																			102
28508	Player/Characters/F2/Prefab/F2_MJ002_Head.prefab		head	明教（女）校服T2·颜色4				F2_MJ002_Head	1		255|200|142|67	1.2	58|51|44|26	1	44|36|36|142	1																			102
28509	Player/Characters/F2/Prefab/F2_MJ003_Head.prefab		head	明教（女）校服T3·颜色1		1		F2_MJ003_Head	0		255|255|255|43	1	41|31|31|69	1	255|255|255|137	1																			102
28510	Player/Characters/F2/Prefab/F2_MJ003_Head.prefab		head	明教（女）校服T3·颜色2				F2_MJ003_Head	1		255|252|225|43	1.25	41|31|31|69	1	255|237|0|48	3.11																			102
28511	Player/Characters/F2/Prefab/F2_MJ003_Head.prefab		head	明教（女）校服T3·颜色3				F2_MJ003_Head	1		255|151|95|144	1.25	41|31|31|69	1	255|97|126|78	1.81																			102
28512	Player/Characters/F2/Prefab/F2_MJ003_Head.prefab		head	明教（女）校服T3·颜色4				F2_MJ003_Head	1		255|239|172|144	1.25	41|31|31|69	1	28|208|255|48	1.81																			102
28513	Player/Characters/F2/Prefab/F2_MJ001_Head.prefab		head	明教（女）校服T1·颜色5				F2_MJ001_Head	1		255|228|157|31	1.37	52|50|37|51	1	122|206|234|106	1																			102
28514	Player/Characters/F2/Prefab/F2_MJ002_Head.prefab		head	明教（女）校服T2·颜色5				F2_MJ002_Head	1		249|209|124|67	1.2	58|51|44|26	1	56|56|56|155	1																			102
28515	Player/Characters/F2/Prefab/F2_MJ003_Head.prefab		head	明教（女）校服T3·颜色5		1		F2_MJ003_Head	0		255|255|255|31	1	41|32|32|13	1	255|172|142|169	1.85																			102
28516	Player/Characters/F2/Prefab/F2_MJ004_Head.prefab		head	明教（女）校服T4·颜色1		1		F2_MJ004_Head	0		255|255|255|70	1	163|5|9|83	1	41|32|32|66	1																			102
28517	Player/Characters/F2/Prefab/F2_MJ004_Head.prefab		head	明教（女）校服T4·颜色2				F2_MJ004_Head	1		255|255|255|70	1	80|230|236|151	2.12	41|27|27|66	1																			102
28518	Player/Characters/F2/Prefab/F2_MJ004_Head.prefab		head	明教（女）校服T4·颜色3				F2_MJ004_Head	1		255|255|255|70	1	236|51|85|151	1.91	41|27|27|66	1																			102
28519	Player/Characters/F2/Prefab/F2_MJ004_Head.prefab		head	明教（女）校服T4·颜色4				F2_MJ004_Head	1		234|255|253|70	1	138|64|236|151	1.91	41|27|27|66	1																			102
28520	Player/Characters/F2/Prefab/F2_MJ004_Head.prefab		head	明教（女）校服T4·颜色5																															102
28521	Player/Characters/F2/Prefab/F2_MJ005_Head.prefab		head	明教（女）校服T5·颜色1		1		F2_MJ005_Head	0		255|255|255|51	1	41|32|32|86	1	255|255|255|50	1																			102
28522	Player/Characters/F2/Prefab/F2_MJ005_Head.prefab		head	明教（女）校服T5·颜色2				F2_MJ005_Head	1		255|222|153|86	1	41|32|32|86	1	86|192|255|50	2.35																			102
28523	Player/Characters/F2/Prefab/F2_MJ005_Head.prefab		head	明教（女）校服T5·颜色3				F2_MJ005_Head	1		219|246|255|51	1	41|32|32|86	1	191|61|171|50	2.47																			102
28524	Player/Characters/F2/Prefab/F2_MJ005_Head.prefab		head	明教（女）校服T5·颜色4				F2_MJ005_Head	1		238|240|111|69	1	41|32|32|86	1	243|207|96|74	2.08																			102
28525	Player/Characters/F2/Prefab/F2_MJ005_Head.prefab		head	明教（女）校服T5·颜色5				F2_MJ005_Head	1		164|232|255|58	1.02	41|32|32|86	1	255|125|159|88	2.17																			102
29001	Player/Characters/M1/Prefab/M1_DS001_Head.prefab		head	段氏（男）校服T1·颜色1		1		M1_DS001_Head	0		255|255|255|60	1	255|255|255|122	1	43|37|29|19	1																			103
29002	Player/Characters/M1/Prefab/M1_DS001_Head.prefab		head	段氏（男）校服T1·颜色2				M1_DS001_Head	1		159|15|18|60	1.31	255|255|255|122	1	43|37|29|19	1																			103
29003	Player/Characters/M1/Prefab/M1_DS001_Head.prefab		head	段氏（男）校服T1·颜色3				M1_DS001_Head	1		71|216|255|60	1.18	255|255|255|122	1	43|37|29|19	1																			103
29004	Player/Characters/M1/Prefab/M1_DS001_Head.prefab		head	段氏（男）校服T1·颜色4				M1_DS001_Head	1		253|197|50|60	1.18	255|255|255|122	1	43|37|29|19	1																			103
29005	Player/Characters/M1/Prefab/M1_DS002_Head.prefab		head	段氏（男）校服T2·颜色1		1		M1_DS002_Head	0		255|255|255|74	1	58|52|47|10	1	255|255|255|107	1																			103
29006	Player/Characters/M1/Prefab/M1_DS002_Head.prefab		head	段氏（男）校服T2·颜色2				M1_DS002_Head	1		223|255|247|74	1.11	58|52|47|10	1	251|197|81|107	1																			103
29007	Player/Characters/M1/Prefab/M1_DS002_Head.prefab		head	段氏（男）校服T2·颜色3				M1_DS002_Head	1		161|235|255|74	1.11	58|52|47|10	1	251|81|190|107	1																			103
29008	Player/Characters/M1/Prefab/M1_DS002_Head.prefab		head	段氏（男）校服T2·颜色4				M1_DS002_Head	1		255|251|232|74	1.11	58|52|47|10	1	251|81|98|107	1																			103
29009	Player/Characters/M1/Prefab/M1_DS003_Head.prefab		head	段氏（男）校服T3·颜色1		1		M1_DS003_Head	0		255|255|255|34	1	255|255|255|42	1	43|37|29|57	1																			103
29010	Player/Characters/M1/Prefab/M1_DS003_Head.prefab		head	段氏（男）校服T3·颜色2				M1_DS003_Head	1		146|246|255|48	1	255|173|50|42	1.53	43|37|29|57	1																			103
29011	Player/Characters/M1/Prefab/M1_DS003_Head.prefab		head	段氏（男）校服T3·颜色3				M1_DS003_Head	1		225|252|255|66	1	232|35|96|42	1.53	43|37|29|57	1																			103
29012	Player/Characters/M1/Prefab/M1_DS003_Head.prefab		head	段氏（男）校服T3·颜色4				M1_DS003_Head	1		249|196|139|66	1.13	232|35|96|42	1.53	43|37|29|57	1																			103
29013	Player/Characters/M1/Prefab/M1_DS001_Head.prefab		head	段氏（男）校服T1·颜色5				M1_DS001_Head	1		217|241|255|60	1.18	255|255|255|122	1	43|37|29|19	1																			103
29014	Player/Characters/M1/Prefab/M1_DS002_Head.prefab		head	段氏（男）校服T2·颜色5				M1_DS002_Head	1		255|206|133|74	1.24	58|52|47|10	1	75|255|146|107	1																			103
29015	Player/Characters/M1/Prefab/M1_DS003_Head.prefab		head	段氏（男）校服T3·颜色5				M1_DS003_Head	1		215|253|251|66	1.13	237|38|249|42	1.53	43|37|29|57	1																			103
29016	Player/Characters/M1/Prefab/M1_DS004_Head.prefab		head	段氏（男）校服T4·颜色1		1		M1_DS004_Head	0		255|255|255|88	1	52|45|44|31	1	255|255|255|255	1																			103
29017	Player/Characters/M1/Prefab/M1_DS004_Head.prefab		head	段氏（男）校服T4·颜色2				M1_DS004_Head	1		255|248|219|88	1	52|45|44|31	1	251|64|64|255	1																			103
29018	Player/Characters/M1/Prefab/M1_DS004_Head.prefab		head	段氏（男）校服T4·颜色3				M1_DS004_Head	1		255|250|223|88	1.15	52|45|44|31	1	247|167|67|255	1.31																			103
29019	Player/Characters/M1/Prefab/M1_DS004_Head.prefab		head	段氏（男）校服T4·颜色4				M1_DS004_Head	1		255|223|140|88	1.15	52|45|44|31	1	39|255|174|255	1.31																			103
29020	Player/Characters/M1/Prefab/M1_DS004_Head.prefab		head	段氏（男）校服T4·颜色5				M1_DS004_Head	1		245|205|75|88	1.15	52|45|44|31	1	247|255|252|255	1.31																			103
29021	Player/Characters/M1/Prefab/M1_DS005_Head.prefab		head	段氏（男）校服T5·颜色1		1		M1_DS005_Head	0		255|255|255|144	1	37|33|30|24	1	255|255|255|255	1																			103
29022	Player/Characters/M1/Prefab/M1_DS005_Head.prefab		head	段氏（男）校服T5·颜色2				M1_DS005_Head	1		255|249|232|144	1	37|33|30|24	1	255|255|255|255	1																			103
29023	Player/Characters/M1/Prefab/M1_DS005_Head.prefab		head	段氏（男）校服T5·颜色3				M1_DS005_Head	1		195|255|255|144	1	37|33|30|24	1	255|255|255|255	1																			103
29024	Player/Characters/M1/Prefab/M1_DS005_Head.prefab		head	段氏（男）校服T5·颜色4				M1_DS005_Head	1		255|250|195|144	1	37|33|30|24	1	255|255|255|255	1																			103
29025	Player/Characters/M1/Prefab/M1_DS005_Head.prefab		head	段氏（男）校服T5·颜色5				M1_DS005_Head	1		255|244|99|144	1	37|33|30|24	1	255|255|255|255	1																			103
29501	Player/Characters/F1/Prefab/F1_DS001_Head.prefab		head	段氏（女）校服T1·颜色1		1		F1_DS001_Head	0		255|255|255|59	1	255|255|255|255	1	28|23|23|171	1																			101
29502	Player/Characters/F1/Prefab/F1_DS001_Head.prefab		head	段氏（女）校服T1·颜色2				F1_DS001_Head	1		255|205|131|59	1.18	255|255|255|255	1	28|23|23|171	1																			101
29503	Player/Characters/F1/Prefab/F1_DS001_Head.prefab		head	段氏（女）校服T1·颜色3				F1_DS001_Head	1		197|241|255|40	1.13	255|255|255|255	1	28|23|23|171	1																			101
29504	Player/Characters/F1/Prefab/F1_DS001_Head.prefab		head	段氏（女）校服T1·颜色4				F1_DS001_Head	1		254|255|241|40	1.13	255|255|255|255	1	28|23|23|171	1																			101
29505	Player/Characters/F1/Prefab/F1_DS002_Head.prefab		head	段氏（女）校服T2·颜色1		1		F1_DS002_Head	0		255|255|255|82	1	43|39|37|37	1	255|255|255|255	1																			101
29506	Player/Characters/F1/Prefab/F1_DS002_Head.prefab		head	段氏（女）校服T2·颜色2				F1_DS002_Head	1		255|251|219|82	1.18	43|39|37|37	1	247|40|40|82	1																			101
29507	Player/Characters/F1/Prefab/F1_DS002_Head.prefab		head	段氏（女）校服T2·颜色3				F1_DS002_Head	1		245|198|113|82	1.31	43|39|37|37	1	35|243|200|69	1																			101
29508	Player/Characters/F1/Prefab/F1_DS002_Head.prefab		head	段氏（女）校服T2·颜色4				F1_DS002_Head	1		234|234|255|82	1.31	43|39|37|37	1	243|35|151|99	1																			101
29509	Player/Characters/F1/Prefab/F1_DS003_Head.prefab		head	段氏（女）校服T3·颜色1		1		F1_DS003_Head	0		255|255|255|42	1	43|37|29|48	1	255|255|255|42	1																			101
29510	Player/Characters/F1/Prefab/F1_DS003_Head.prefab		head	段氏（女）校服T3·颜色2				F1_DS003_Head	1		255|205|76|42	1.6	43|37|29|48	1	66|191|180|42	1.73																			101
29511	Player/Characters/F1/Prefab/F1_DS003_Head.prefab		head	段氏（女）校服T3·颜色3				F1_DS003_Head	1		255|236|187|42	1.6	43|37|29|48	1	191|66|79|88	1.88																			101
29512	Player/Characters/F1/Prefab/F1_DS003_Head.prefab		head	段氏（女）校服T3·颜色4				F1_DS003_Head	1		148|243|212|42	1.6	43|37|29|48	1	249|93|245|88	1.88																			101
29513	Player/Characters/F1/Prefab/F1_DS001_Head.prefab		head	段氏（女）校服T1·颜色5				F1_DS001_Head	1		183|255|234|40	1.13	255|255|255|255	1	28|23|23|171	1																			101
29514	Player/Characters/F1/Prefab/F1_DS002_Head.prefab		head	段氏（女）校服T2·颜色5				F1_DS002_Head	1		255|224|157|82	1.31	43|39|37|37	1	243|100|35|120	1																			101
29515	Player/Characters/F1/Prefab/F1_DS003_Head.prefab		head	段氏（女）校服T3·颜色5				F1_DS003_Head	1		148|220|243|42	1.6	43|37|29|48	1	255|97|126|88	2.57																			101
29516	Player/Characters/F1/Prefab/F1_DS004_Head.prefab		head	段氏（女）校服T4·颜色1		1		F1_DS004_Head	0		255|255|255|58	1	58|53|49|26	1	255|255|255|56	1																			101
29517	Player/Characters/F1/Prefab/F1_DS004_Head.prefab		head	段氏（女）校服T4·颜色2				F1_DS004_Head	1		245|196|92|58	1	58|53|49|26	1	89|211|59|56	1																			101
29518	Player/Characters/F1/Prefab/F1_DS004_Head.prefab		head	段氏（女）校服T4·颜色3				F1_DS004_Head	1		89|248|255|58	1	58|53|49|26	1	211|59|188|56	1																			101
29519	Player/Characters/F1/Prefab/F1_DS004_Head.prefab		head	段氏（女）校服T4·颜色4				F1_DS004_Head	1		189|241|255|58	1	58|53|49|26	1	255|123|175|56	1																			101
29520	Player/Characters/F1/Prefab/F1_DS004_Head.prefab		head	段氏（女）校服T4·颜色5				F1_DS004_Head	1		118|226|255|58	1.15	58|53|49|26	1	255|223|91|56	1																			101
29521	Player/Characters/F1/Prefab/F1_DS005_Head.prefab		head	段氏（女）校服T5·颜色1		1		F1_DS005_Head	0		255|255|255|86	1	255|255|255|255	1	50|46|44|91	1																			101
29522	Player/Characters/F1/Prefab/F1_DS005_Head.prefab		head	段氏（女）校服T5·颜色2				F1_DS005_Head	1		251|246|225|86	1.15	78|243|168|110	1	50|46|44|91	1																			101
