ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	ResSlot	ResSlot2	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
15024	Player/Doodads/weapons/Prefabs/f14_y006_l.prefab	Player/Doodads/weapons/Prefabs/f14_y006_r.prefab			B_LH	B_RH	杨门武器5·偏色3				f14_y006_l	1		236|255|232|101		255|188|88|223		130|240|158|166		f14_y006_r	1		236|255|232|101		255|188|88|223		130|240|158|166											
15025	Player/Doodads/weapons/Prefabs/f14_y007_l.prefab	Player/Doodads/weapons/Prefabs/f14_y007_r.prefab			B_LH	B_RH	杨门武器6		1		f14_y007_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y007_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15026	Player/Doodads/weapons/Prefabs/f14_y007_l.prefab	Player/Doodads/weapons/Prefabs/f14_y007_r.prefab			B_LH	B_RH	杨门武器6·偏色1				f14_y007_l	1		255|255|255|193		96|167|185|255		251|59|59|255		f14_y007_r	1		255|255|255|193		96|167|185|255		251|59|59|255											
15027	Player/Doodads/weapons/Prefabs/f14_y007_l.prefab	Player/Doodads/weapons/Prefabs/f14_y007_r.prefab			B_LH	B_RH	杨门武器6·偏色2				f14_y007_l	1		228|179|92|120		251|227|184|110		51|181|234|217		f14_y007_r	1		228|179|92|120		251|227|184|110		51|181|234|217											
15028	Player/Doodads/weapons/Prefabs/f14_y007_l.prefab	Player/Doodads/weapons/Prefabs/f14_y007_r.prefab			B_LH	B_RH	杨门武器6·偏色3				f14_y007_l	1		255|247|247|193		129|124|114|239		240|28|67|220		f14_y007_r	1		255|247|247|193		129|124|114|239		240|28|67|220											
15029	Player/Doodads/weapons/Prefabs/f14_y008_l.prefab	Player/Doodads/weapons/Prefabs/f14_y008_r.prefab			B_LH	B_RH	杨门武器7		1		f14_y008_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y008_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15030	Player/Doodads/weapons/Prefabs/f14_y008_l.prefab	Player/Doodads/weapons/Prefabs/f14_y008_r.prefab			B_LH	B_RH	杨门武器7·偏色1				f14_y008_l	1		59|97|101|255		255|255|255|179		170|129|255|255		f14_y008_r	1		59|97|101|255		255|255|255|179		170|129|255|255											
15031	Player/Doodads/weapons/Prefabs/f14_y008_l.prefab	Player/Doodads/weapons/Prefabs/f14_y008_r.prefab			B_LH	B_RH	杨门武器7·偏色2				f14_y008_l	1		228|228|228|255		110|106|100|214		255|84|84|255		f14_y008_r	1		228|228|228|255		110|106|100|214		255|84|84|255											
15032	Player/Doodads/weapons/Prefabs/f14_y008_l.prefab	Player/Doodads/weapons/Prefabs/f14_y008_r.prefab			B_LH	B_RH	杨门武器7·偏色3				f14_y008_l	1		210|178|109|250		255|255|255|214		71|55|44|255		f14_y008_r	1		210|178|109|250		255|255|255|214		71|55|44|255											
15033	Player/Doodads/weapons/Prefabs/f14_y009_l.prefab	Player/Doodads/weapons/Prefabs/f14_y009_r.prefab			B_LH	B_RH	杨门武器8		1		f14_y009_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y009_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15034	Player/Doodads/weapons/Prefabs/f14_y009_l.prefab	Player/Doodads/weapons/Prefabs/f14_y009_r.prefab			B_LH	B_RH	杨门武器8·偏色1				f14_y009_l	1		101|197|255|201		140|140|140|166		255|255|255|255		f14_y009_r	1		101|197|255|201		140|140|140|166		255|255|255|255											
15035	Player/Doodads/weapons/Prefabs/f14_y009_l.prefab	Player/Doodads/weapons/Prefabs/f14_y009_r.prefab			B_LH	B_RH	杨门武器8·偏色2				f14_y009_l	1		255|209|140|201		154|228|198|255		204|255|250|255		f14_y009_r	1		255|209|140|201		154|228|198|255		204|255|250|255											
15036	Player/Doodads/weapons/Prefabs/f14_y009_l.prefab	Player/Doodads/weapons/Prefabs/f14_y009_r.prefab			B_LH	B_RH	杨门武器8·偏色3				f14_y009_l	1		225|225|225|166		219|46|78|171		174|214|234|255		f14_y009_r	1		225|225|225|166		219|46|78|171		174|214|234|255											
15037	Player/Doodads/weapons/Prefabs/f14_y010_l.prefab	Player/Doodads/weapons/Prefabs/f14_y010_r.prefab			B_LH	B_RH	杨门武器9		1		f14_y010_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y010_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15038	Player/Doodads/weapons/Prefabs/f14_y010_l.prefab	Player/Doodads/weapons/Prefabs/f14_y010_r.prefab			B_LH	B_RH	杨门武器9·偏色1				f14_y010_l	1		255|89|89|255		255|219|142|203		255|52|18|219		f14_y010_r	1		255|89|89|255		255|219|142|203		255|52|18|219											
15039	Player/Doodads/weapons/Prefabs/f14_y010_l.prefab	Player/Doodads/weapons/Prefabs/f14_y010_r.prefab			B_LH	B_RH	杨门武器9·偏色2				f14_y010_l	1		232|46|157|228		153|234|255|209		255|76|183|255		f14_y010_r	1		232|46|157|228		153|234|255|209		255|76|183|255											
15040	Player/Doodads/weapons/Prefabs/f14_y010_l.prefab	Player/Doodads/weapons/Prefabs/f14_y010_r.prefab			B_LH	B_RH	杨门武器9·偏色3				f14_y010_l	1		255|228|240|128		208|35|74|255		255|217|118|161		f14_y010_r	1		255|228|240|128		208|35|74|255		255|217|118|161											
15041	Player/Doodads/weapons/Prefabs/f14_y011_l.prefab	Player/Doodads/weapons/Prefabs/f14_y011_r.prefab			B_LH	B_RH	杨门武器10		1		f14_y011_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y011_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15042	Player/Doodads/weapons/Prefabs/f14_y011_l.prefab	Player/Doodads/weapons/Prefabs/f14_y011_r.prefab			B_LH	B_RH	杨门武器10·偏色1				f14_y011_l	1		255|121|0|190		38|40|44|187		245|236|213|161		f14_y011_r	1		255|121|0|190		38|40|44|187		245|236|213|161											
15043	Player/Doodads/weapons/Prefabs/f14_y011_l.prefab	Player/Doodads/weapons/Prefabs/f14_y011_r.prefab			B_LH	B_RH	杨门武器10·偏色2				f14_y011_l	1		255|0|79|190		255|251|243|255		72|105|149|161		f14_y011_r	1		255|0|79|190		255|251|243|255		72|105|149|161											
15044	Player/Doodads/weapons/Prefabs/f14_y011_l.prefab	Player/Doodads/weapons/Prefabs/f14_y011_r.prefab			B_LH	B_RH	杨门武器10·偏色3				f14_y011_l	1		20|138|255|190		251|181|118|209		255|255|255|126		f14_y011_r	1		20|138|255|190		251|181|118|209		255|255|255|126											
15045	Player/Doodads/weapons/Prefabs/f14_y012_l.prefab	Player/Doodads/weapons/Prefabs/f14_y012_r.prefab			B_LH	B_RH	杨门武器11		1		f14_y012_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y012_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15046	Player/Doodads/weapons/Prefabs/f14_y012_l.prefab	Player/Doodads/weapons/Prefabs/f14_y012_r.prefab			B_LH	B_RH	杨门武器11·偏色1				f14_y012_l	1		16|114|123|206		255|243|247|241		247|205|172|204		f14_y012_r	1		16|114|123|206		255|243|247|241		247|205|172|204											
15047	Player/Doodads/weapons/Prefabs/f14_y012_l.prefab	Player/Doodads/weapons/Prefabs/f14_y012_r.prefab			B_LH	B_RH	杨门武器11·偏色2				f14_y012_l	1		255|164|67|244		71|71|71|228		255|241|206|195		f14_y012_r	1		255|164|67|244		71|71|71|228		255|241|206|195											
15048	Player/Doodads/weapons/Prefabs/f14_y012_l.prefab	Player/Doodads/weapons/Prefabs/f14_y012_r.prefab			B_LH	B_RH	杨门武器11·偏色3				f14_y012_l	1		179|255|227|244		29|62|95|215		255|255|255|195		f14_y012_r	1		179|255|227|244		29|62|95|215		255|255|255|195											
15049	Player/Doodads/weapons/Prefabs/f14_y013_l.prefab	Player/Doodads/weapons/Prefabs/f14_y013_r.prefab			B_LH	B_RH	杨门武器12		1		f14_y013_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y013_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15050	Player/Doodads/weapons/Prefabs/f14_y013_l.prefab	Player/Doodads/weapons/Prefabs/f14_y013_r.prefab			B_LH	B_RH	杨门武器12·偏色1				f14_y013_l	1		255|255|255|255		9|255|21|147		255|216|135|255		f14_y013_r	1		255|255|255|255		9|255|21|147		255|216|135|255											
15051	Player/Doodads/weapons/Prefabs/f14_y013_l.prefab	Player/Doodads/weapons/Prefabs/f14_y013_r.prefab			B_LH	B_RH	杨门武器12·偏色2				f14_y013_l	1		225|47|47|177		101|191|255|147		208|255|229|255		f14_y013_r	1		225|47|47|177		101|191|255|147		208|255|229|255											
15052	Player/Doodads/weapons/Prefabs/f14_y013_l.prefab	Player/Doodads/weapons/Prefabs/f14_y013_r.prefab			B_LH	B_RH	杨门武器12·偏色3				f14_y013_l	1		87|77|88|177		255|13|13|147		255|255|255|255		f14_y013_r	1		87|77|88|177		255|13|13|147		255|255|255|255											
15053	Player/Doodads/weapons/Prefabs/f14_y014_l.prefab	Player/Doodads/weapons/Prefabs/f14_y014_r.prefab			B_LH	B_RH	杨门武器13		1		f14_y014_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y014_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15054	Player/Doodads/weapons/Prefabs/f14_y014_l.prefab	Player/Doodads/weapons/Prefabs/f14_y014_r.prefab			B_LH	B_RH	杨门武器13·偏色1				f14_y014_l	1		255|205|116|195		138|138|138|206		255|35|35|255		f14_y014_r	1		255|205|116|195		138|138|138|206		255|35|35|255											
15055	Player/Doodads/weapons/Prefabs/f14_y014_l.prefab	Player/Doodads/weapons/Prefabs/f14_y014_r.prefab			B_LH	B_RH	杨门武器13·偏色2				f14_y014_l	1		255|242|224|195		163|62|156|206		151|200|241|228		f14_y014_r	1		255|242|224|195		163|62|156|206		151|200|241|228											
15056	Player/Doodads/weapons/Prefabs/f14_y014_l.prefab	Player/Doodads/weapons/Prefabs/f14_y014_r.prefab			B_LH	B_RH	杨门武器13·偏色3				f14_y014_l	1		255|200|170|203		97|158|195|215		255|255|255|219		f14_y014_r	1		255|200|170|203		97|158|195|215		255|255|255|219											
15057	Player/Doodads/weapons/Prefabs/f14_y015_l.prefab	Player/Doodads/weapons/Prefabs/f14_y015_r.prefab			B_LH	B_RH	杨门武器14		1		f14_y015_l	0		255|255|255|255		195|192|192|255		255|255|255|255		f14_y015_r	0		255|255|255|255		195|192|192|255		255|255|255|255											
15058	Player/Doodads/weapons/Prefabs/f14_y015_l.prefab	Player/Doodads/weapons/Prefabs/f14_y015_r.prefab			B_LH	B_RH	杨门武器14·偏色1				f14_y015_l	1		255|255|255|179		65|223|255|255		175|144|255|195		f14_y015_r	1		255|255|255|179		65|223|255|255		175|144|255|195											
15059	Player/Doodads/weapons/Prefabs/f14_y015_l.prefab	Player/Doodads/weapons/Prefabs/f14_y015_r.prefab			B_LH	B_RH	杨门武器14·偏色2				f14_y015_l	1		249|252|255|179		255|184|95|255		96|187|138|195		f14_y015_r	1		249|252|255|179		255|184|95|255		96|187|138|195											
15060	Player/Doodads/weapons/Prefabs/f14_y015_l.prefab	Player/Doodads/weapons/Prefabs/f14_y015_r.prefab			B_LH	B_RH	杨门武器14·偏色3				f14_y015_l	1		255|241|185|188		255|13|13|255		166|185|255|204		f14_y015_r	1		255|241|185|188		255|13|13|255		166|185|255|204											
15061	Player/Doodads/weapons/Prefabs/f14_y016_l.prefab	Player/Doodads/weapons/Prefabs/f14_y016_r.prefab			B_LH	B_RH	杨门武器15		1		f14_y016_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y016_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15062	Player/Doodads/weapons/Prefabs/f14_y016_l.prefab	Player/Doodads/weapons/Prefabs/f14_y016_r.prefab			B_LH	B_RH	杨门武器15·偏色1				f14_y016_l	1		168|43|43|255		121|138|157|255		255|255|255|223		f14_y016_r	1		168|43|43|255		121|138|157|255		255|255|255|223											
15063	Player/Doodads/weapons/Prefabs/f14_y016_l.prefab	Player/Doodads/weapons/Prefabs/f14_y016_r.prefab			B_LH	B_RH	杨门武器15·偏色2				f14_y016_l	1		42|91|95|255		255|255|255|208		251|204|120|223		f14_y016_r	1		42|91|95|255		255|255|255|208		251|204|120|223											
15064	Player/Doodads/weapons/Prefabs/f14_y016_l.prefab	Player/Doodads/weapons/Prefabs/f14_y016_r.prefab			B_LH	B_RH	杨门武器15·偏色3				f14_y016_l	1		226|226|226|255		255|232|211|208		46|91|165|223		f14_y016_r	1		226|226|226|255		255|232|211|208		46|91|165|223											
15065	Player/Doodads/weapons/Prefabs/f14_y017_l.prefab	Player/Doodads/weapons/Prefabs/f14_y017_r.prefab			B_LH	B_RH	杨门武器16		1		f14_y017_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y017_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15066	Player/Doodads/weapons/Prefabs/f14_y017_l.prefab	Player/Doodads/weapons/Prefabs/f14_y017_r.prefab			B_LH	B_RH	杨门武器16·偏色1				f14_y017_l	1		249|27|27|255		252|255|211|225		123|113|101|222		f14_y017_r	1		249|27|27|255		252|255|211|225		123|113|101|222											
15067	Player/Doodads/weapons/Prefabs/f14_y017_l.prefab	Player/Doodads/weapons/Prefabs/f14_y017_r.prefab			B_LH	B_RH	杨门武器16·偏色2				f14_y017_l	1		54|238|255|255		255|231|181|225		87|107|165|222		f14_y017_r	1		54|238|255|255		255|231|181|225		87|107|165|222											
15068	Player/Doodads/weapons/Prefabs/f14_y017_l.prefab	Player/Doodads/weapons/Prefabs/f14_y017_r.prefab			B_LH	B_RH	杨门武器16·偏色3				f14_y017_l	1		121|255|188|255		255|221|191|225		63|97|73|222		f14_y017_r	1		121|255|188|255		255|221|191|225		63|97|73|222											
15069	Player/Doodads/weapons/Prefabs/f14_y018_l.prefab	Player/Doodads/weapons/Prefabs/f14_y018_r.prefab			B_LH	B_RH	杨门武器17		1		f14_y018_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y018_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15070	Player/Doodads/weapons/Prefabs/f14_y018_l.prefab	Player/Doodads/weapons/Prefabs/f14_y018_r.prefab			B_LH	B_RH	杨门武器17·偏色1				f14_y018_l	1		103|96|87|255		255|37|37|182		255|249|234|190		f14_y018_r	1		103|96|87|255		255|37|37|182		255|249|234|190											
15071	Player/Doodads/weapons/Prefabs/f14_y018_l.prefab	Player/Doodads/weapons/Prefabs/f14_y018_r.prefab			B_LH	B_RH	杨门武器17·偏色2				f14_y018_l	1		58|74|73|77		14|175|255|66		255|211|157|193		f14_y018_r	1		58|74|73|77		14|175|255|66		255|211|157|193											
15072	Player/Doodads/weapons/Prefabs/f14_y018_l.prefab	Player/Doodads/weapons/Prefabs/f14_y018_r.prefab			B_LH	B_RH	杨门武器17·偏色3				f14_y018_l	1		112|227|238|126		39|140|225|113		245|238|216|206		f14_y018_r	1		112|227|238|126		39|140|225|113		245|238|216|206											
15073	Player/Doodads/weapons/Prefabs/f14_y019_l.prefab	Player/Doodads/weapons/Prefabs/f14_y019_r.prefab			B_LH	B_RH	杨门武器18		1		f14_y019_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_y019_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15074	Player/Doodads/weapons/Prefabs/f14_y019_l.prefab	Player/Doodads/weapons/Prefabs/f14_y019_r.prefab			B_LH	B_RH	杨门武器18·偏色1				f14_y019_l	1		217|236|187|229		129|255|145|139		232|245|255|147		f14_y019_r	1		217|236|187|229		129|255|145|139		232|245|255|147											
15075	Player/Doodads/weapons/Prefabs/f14_y019_l.prefab	Player/Doodads/weapons/Prefabs/f14_y019_r.prefab			B_LH	B_RH	杨门武器18·偏色2				f14_y019_l	1		53|54|56|232		255|28|13|193		215|255|246|120		f14_y019_r	1		53|54|56|232		255|28|13|193		215|255|246|120											
15076	Player/Doodads/weapons/Prefabs/f14_y019_l.prefab	Player/Doodads/weapons/Prefabs/f14_y019_r.prefab			B_LH	B_RH	杨门武器18·偏色3				f14_y019_l	1		217|233|255|232		255|205|142|174		7|115|206|255		f14_y019_r	1		217|233|255|232		255|205|142|174		7|115|206|255											
15077	Player/Doodads/weapons/Prefabs/f14_y020_l.prefab	Player/Doodads/weapons/Prefabs/f14_y020_r.prefab			B_LH	B_RH	杨门武器19		1		f14_y020_l	0		255|255|255|214		230|175|106|177		158|236|197|204		f14_y020_r	0		255|255|255|214		230|175|106|177		158|236|197|204											
15078	Player/Doodads/weapons/Prefabs/f14_y020_l.prefab	Player/Doodads/weapons/Prefabs/f14_y020_r.prefab			B_LH	B_RH	杨门武器19·偏色1				f14_y020_l	1		255|213|138|203		183|41|41|219		89|86|86|214		f14_y020_r	1		255|213|138|203		183|41|41|219		89|86|86|214											
15079	Player/Doodads/weapons/Prefabs/f14_y020_l.prefab	Player/Doodads/weapons/Prefabs/f14_y020_r.prefab			B_LH	B_RH	杨门武器19·偏色2				f14_y020_l	1		236|182|102|214		236|246|255|221		61|96|110|243		f14_y020_r	1		236|182|102|214		236|246|255|221		61|96|110|243											
15080	Player/Doodads/weapons/Prefabs/f14_y020_l.prefab	Player/Doodads/weapons/Prefabs/f14_y020_r.prefab			B_LH	B_RH	杨门武器19·偏色3				f14_y020_l	1		251|190|99|214		89|179|255|255		245|243|236|228		f14_y020_r	1		251|190|99|214		89|179|255|255		245|243|236|228											
15501	Player/Doodads/weapons/Prefabs/f14_w_y001_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y001_r.prefab			B_LH	B_RH	杨门外装武器1·颜色1		1		f14_w_y001_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_w_y001_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15502	Player/Doodads/weapons/Prefabs/f14_w_y001_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y001_r.prefab			B_LH	B_RH	杨门外装武器1·颜色2				f14_w_y001_l	1		255|193|232|168		64|123|181|193		240|67|120|153		f14_w_y001_r	1		255|193|232|168		64|123|181|193		240|67|120|153											
15503	Player/Doodads/weapons/Prefabs/f14_w_y001_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y001_r.prefab			B_LH	B_RH	杨门外装武器1·颜色3				f14_w_y001_l	1		255|255|255|227		19|196|204|204		255|168|14|164		f14_w_y001_r	1		255|255|255|227		19|196|204|204		255|168|14|164											
15504	Player/Doodads/weapons/Prefabs/f14_w_y001_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y001_r.prefab			B_LH	B_RH	杨门外装武器1·颜色4				f14_w_y001_l	1		247|249|216|215		206|102|45|144		1|223|255|237		f14_w_y001_r	1		247|249|216|215		206|102|45|144		1|223|255|237											
15505	Player/Doodads/weapons/Prefabs/f14_w_y001_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y001_r.prefab			B_LH	B_RH	杨门外装武器1·颜色5				f14_w_y001_l	1		253|14|78|255		23|127|98|199		253|242|184|134		f14_w_y001_r	1		253|14|78|255		23|127|98|199		253|242|184|134											
15506	Player/Doodads/weapons/Prefabs/f14_w_y002_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y002_r.prefab			B_LH	B_RH	杨门外装武器2·颜色1		1		f14_w_y002_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_w_y002_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15507	Player/Doodads/weapons/Prefabs/f14_w_y002_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y002_r.prefab			B_LH	B_RH	杨门外装武器2·颜色2				f14_w_y002_l	1		97|209|255|190		255|253|200|203		249|86|224|255		f14_w_y002_r	1		97|209|255|190		255|253|200|203		249|86|224|255											
15508	Player/Doodads/weapons/Prefabs/f14_w_y002_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y002_r.prefab			B_LH	B_RH	杨门外装武器2·颜色3				f14_w_y002_l	1		255|0|0|255		221|230|137|206		251|193|255|255		f14_w_y002_r	1		255|0|0|255		221|230|137|206		251|193|255|255											
15509	Player/Doodads/weapons/Prefabs/f14_w_y002_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y002_r.prefab			B_LH	B_RH	杨门外装武器2·颜色4				f14_w_y002_l	1		208|255|239|190		161|150|64|142		246|108|255|164		f14_w_y002_r	1		208|255|239|190		161|150|64|142		246|108|255|164											
15510	Player/Doodads/weapons/Prefabs/f14_w_y003_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y003_r.prefab			B_LH	B_RH	杨门外装武器3·颜色1		1		f14_w_y003_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f14_w_y003_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
15511	Player/Doodads/weapons/Prefabs/f14_w_y003_l.prefab	Player/Doodads/weapons/Prefabs/f14_w_y003_r.prefab			B_LH	B_RH	杨门外装武器3·颜色2				f14_w_y003_l	1		255|245|225|255		210|247|255|203		255|28|28|255		f14_w_y003_r	1		255|245|225|255		210|247|255|203		255|28|28|255											
