SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord	RemoveWhenSelfDead	RemoveWhenTargetDead	SkillStateWeapon
4202	丐帮掌法2	门派技能	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4202	1				enemy	0	1	4	17	4202				normal_melee	1			0										250	gb_pg2																		11	1	1		[普通攻击]  丐帮基础掌法。近距离攻击目标，对身前小范围造成伤害																										
4203	丐帮掌法3	门派技能	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4203	1				enemy	0	1	4	18	4203				normal_melee	1			0										250	gb_pg3																		11	1	1		[普通攻击]  丐帮基础掌法。近距离攻击目标，对身前小范围造成伤害					80001																					
4204	丐帮掌法4	门派技能	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4204	1				enemy	0	1	4	18	4203				normal_melee	1			0										250	gb_pg4																		11	1	1		[普通攻击]  丐帮基础掌法。近距离攻击目标，对身前小范围造成伤害					80001																					
4205	丐帮掌法5	门派技能	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4205	1				enemy	0	1	4	19	4205				normal_melee	1			0										250	gb_pg5																		11	1	1		[普通攻击]  丐帮基础掌法。近距离攻击目标，对身前小范围造成伤害					80001																					
4206	亢龙有悔	门派技能	5		2		GaibangSkill_02	UI/Atlas/SkillIcon/GB_Skill.prefab		4206	3	2			enemy	225	1	4	21	4206				skill_melee	1			0	4207									600	gb_klyh	200	100			5													11	1			[近程攻击]  身前扇形飞出5条龙，造成穿透伤害并附带麻痹效果，每名敌人最多受到3条龙的伤害					80001										1											
4207	亢龙有悔_表现	门派技能	5		2		GaibangSkill_02	UI/Atlas/SkillIcon/GB_Skill.prefab		4207	1				enemy	0		4	21	1				logic	1			0										600	empty				子弹起始位置	4	每个子弹间隔的角度，总角度为64°=平常的360°												11	1			[主动技]																										
4208	困龙功	门派技能	5		1		GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4208	1				enemy	375	1	4	22	4208				skill_melee	1			0	4209	4209	15						-1	700	gb_klg																		11	1			[近程攻击]  朝目标点释放困龙之火，造成伤害并使其定身与麻痹															1											
4209	困龙功_子1_伤害&定身	门派技能	5				GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4209	1				enemy	0	1	4	22	1				skill_melee	1			0	4210									700	gb_klg_child																		11	1								80001																					
4210	困龙功_子2_表现	门派技能	5		1		GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4210	1				enemy	0	1	4	22	1				logic	1			0	4231									700	empty																		11	1																													
4211	醉蝶狂舞	门派技能	2				GaibangSkill_05	UI/Atlas/SkillIcon/GB_Skill.prefab							self	450		4	23	4211			4211	buff_ex,buff_melee	1			0										1000	gb_zdkw																		11	1			[主动气劲]  短时间内大幅提升移动速度与闪避能力				1											1											
4212	化险为夷	门派技能	3				Gaibang_bd05	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_hxwy																		11	1			[被动辅助]  丐帮基础内功，提高基本战斗能力																										
4213	龙战于野	门派技能	5		1		GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4213	1				enemy	675	1	4	24	4213				skill_melee	1			0	4214	4214	10						-1	700	gb_lzyy																		11	1			[近程攻击]  对目标及其附近的敌人持续造成伤害															1											
4214	龙战于野_子1_伤害	门派技能	5				GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4214	1				enemy	0	1	4	24	1				skill_melee	1			0										700	gb_lzyy_child																		11	1								80002																					
4215	龙战于野_子2_表现	门派技能	5		1		GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4215	1				enemy	0	1	4	24	1				logic	1			0										700	empty																		11	1																													
4216	丐帮绝学2龙战于野拉回效果_hitskill	门派技能	5				GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4216	1				enemy	0	0	4	24	1				logic	1			0						4217			-1	700	gb_juexue2_child1																		11	1							1																						
4217	丐帮绝学2龙战于野火球伤害	门派技能	5				GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4217	1				enemy	0	1	4	24	1				skill_melee	1			0										700	gb_juexue2_child2																		11	1								80001																					
4218	霸王卸甲	门派技能	3				Gaibang_bd06	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_hbls																		11	1			[被动辅助] 周围敌人越多，自身忽抗能力越强																										
4219	霸王卸甲_子	门派技能	2				Gaibang_bd06	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4219	aura	1			0										1000	gb_hbls_child																		11	1																													
4220	高级掌法	门派技能	3				Gaibang_bd07	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_gjgf																		11	1			[被动辅助]  提升[丐帮掌法]的伤害与速度																										
4221	高级掌法_子	门派技能	5		1		Gaibang_bd07	UI/Atlas/SkillIcon/GB_Skill.prefab		4201	1				self	0		4	16	1				show	1			0										800	gb_gjgf_child																		11	1			[被动辅助]																										
4222	游龙诀	门派技能	3				Gaibang_bd01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_ylj																		11	1			[被动辅助]  每次闪避后回复一定生命值并获得攻击力加成，持续一定时间																										
4223	游龙诀_子1.攻击加成	门派技能	2				Gaibang_bd01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4223	buff_attack	1			0										1000	gb_ylj_child1																		11	1			[主动技]																										
4224	游龙诀_子2.回血_作废	门派技能	2				Gaibang_bd01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1				heal	1			0										1000	empty																		11	1			[主动技]																										
4225	金蝉脱壳	门派技能	3				Gaibang_bd04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_jctq																		11	1			[被动辅助]  受到伤害导致生命下降至低于30%时，有一定概率清除属性和负面效果并触发技能[醉蝶狂舞]																										
4226	金蝉脱壳_子.免控	门派技能	2				Gaibang_bd04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1				buff_sp	1			0	4211								-2	1000	gb_jctq_child																		11	1			[被动辅助]																										
4227	金蝉脱壳_表现	门派技能	5		2		Gaibang_bd04	UI/Atlas/SkillIcon/GB_Skill.prefab		4227	1				enemy	0		4	16	1				logic	1			0										1000	empty																		11	1			[被动辅助]				1																						
4228	天下无狗	门派技能	3				Gaibang_bd03	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_txwg																		11	1			[被动辅助]  丐帮镇派心法，全面提升战斗能力																										
4229	偷天换日	门派技能	3				Gaibang_bd02	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_tthr																		11	1			[被动辅助]  当闪避敌人攻击时有几率偷取其身上增益效果并减少[8dccf7]<亢龙有悔>[-]、[8dccf7]<困龙功>[-]与[8dccf7]<龙战于野>[-]的冷却时间																										
4230	偷天换日_偷BUFF	门派技能	4		1		Gaibang_bd02	UI/Atlas/SkillIcon/GB_Skill.prefab		4230	1				enemy	0		4	16	1				control	1			0										1000	gb_tthr_child1																		11	1			[被动辅助]				1																						
4231	困龙功_爆炸表现	门派技能	5				GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4231	1				enemy	0	1	4	22	1				logic	1			0										700	empty																		11	1																													
4232	降龙十八掌	门派怒气技能	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4232	5	3			enemy	0		4	25	4232				logic	1			0										700	empty			200												3	1000		11	1			[怒气技]  降龙十八掌，掌掌致敌，对全屏敌人造成大量伤害															1											
4233	降龙十八掌_子1	怒气技能	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4233	6	3			enemy	0		4	25	1				logic	1			0										700	empty			200															11	1																													
4234	降龙十八掌_子2	怒气技能	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4234	8	3			enemy	0		4	25	1				logic	1			0										700	empty			200															11	1																													
4235	降龙十八掌_伤害	门派怒气技能	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4235	1				enemy	0		4	25	1				skill_melee	1			0										700	gb_xlsbz																		11	1																													
4236	降龙十八掌_落龙	怒气技能	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4236	8	3			enemy	0		4	25	1				logic	1			0										700	empty			400															11	1																													
4237	降龙十八掌_子(免疫)	怒气技能	2				Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	25	1				logic	1			0										700	gb_xlsbz_child																		11	1							1																						
4238	初级·亢龙有悔	门派初级秘籍	3				Gb_mj01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_klyh																	2	11	1			效果：提高[8dccf7]<亢龙有悔>[-]的伤害威力与命中值																										
4239	初级·困龙功	门派初级秘籍	3				Gb_mj02	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_klg																	2	11	1			效果：增加[8dccf7]<困龙功>[-]的造成的定身时间																										
4240	初级·醉蝶狂舞	门派初级秘籍	3				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_zdkw																	2	11	1			效果：提升[8dccf7]<醉蝶狂舞>[-]的闪避值与移动速度																										
4241	初级·醉蝶狂舞_跑速	门派初级秘籍	2				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4241	buff_attack	1			0										1000	book_gb_zdkw_child																		11	1																													
4242	初级·龙战于野	门派初级秘籍	3				Gb_mj03	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_lzyy																	2	11	1			效果：提高[8dccf7]<龙战于野>[-]的伤害威力																										
4243	中级·亢龙有悔	门派中级秘籍	3				Gb_mj01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_mid_klyh																	2	11	1			效果：提高[8dccf7]<亢龙有悔>[-]的伤害威力与命中值，增加累计使用次数																										
4244	中级·困龙功	门派中级秘籍	3				Gb_mj02	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_mid_klg																	2	11	1			效果：增加[8dccf7]<困龙功>[-]的造成的定身时间并减少冷却时间																										
4245	中级·醉蝶狂舞	门派中级秘籍	3				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_mid_zdkw																	2	11	1			效果：提升[8dccf7]<醉蝶狂舞>[-]的闪避值、移动速度与延长持续时间																										
4246	中级·醉蝶狂舞_跑速	门派中级秘籍	2				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4241	buff_attack	1			0										1000	book_gb_mid_zdkw_child																		11	1																													
4247	中级·龙战于野	门派中级秘籍	3				Gb_mj03	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_mid_lzyy																	2	11	1			效果：提高[8dccf7]<龙战于野>[-]的伤害威力与造成会心的几率																										
4248	高级·亢龙有悔	门派高级秘籍	3				Gb_mj01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_high_klyh																	2	11	1			效果：提高[8dccf7]<亢龙有悔>[-]的伤害威力、命中值、造成麻痹的几率与会心伤害，增加累计使用次数																										
4249	高级·困龙功	门派高级秘籍	3				Gb_mj02	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_high_klg																	2	11	1			效果：增加[8dccf7]<困龙功>[-]的造成的定身时间并减少冷却时间，减少被[8dccf7]<困龙功>[-]命中的敌人全系抗性																										
4250	高级·困龙功_减全抗	门派高级秘籍	2				Gb_mj02	UI/Atlas/SkillIcon/GB_Skill.prefab							enemy	0		4	16	1			4250	curse	1			0										1000	book_gb_high_klg_child																		11	1																													
4251	高级·醉蝶狂舞	门派高级秘籍	3				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_high_zdkw																	2	11	1			效果：提升[8dccf7]<醉蝶狂舞>[-]的闪避值、移动速度与延长持续时间，增加生命回复效果																										
4252	高级·醉蝶狂舞_跑速	门派高级秘籍	2				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4241	buff_attack	1			0										1000	book_gb_high_child																		11	1																													
4253	高级·龙战于野	门派高级秘籍	3				Gb_mj03	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_high_lzyy																	2	11	1			效果：提高[8dccf7]<龙战于野>[-]的伤害威力与造成会心的几率，并使[8dccf7]<龙战于野>[-]有几率移除敌方目标身上的增益状态																										
4254	高级·龙战于野_子.驱散	门派高级秘籍	5				Gb_mj03	UI/Atlas/SkillIcon/GB_Skill.prefab		4254	1				enemy	0		4	16	1				control	1			0										1000	book_gb_high_lzyy_child																		11	1			[被动辅助]																										
4255	偷天换日_减CD	门派技能	2				Gaibang_bd02	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1	1				logic				0										1000	gb_tthr_child2																		11	1							1												2										
4301	五毒笛咒	门派技能	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4301	1				enemy	0	1	2	16	4301			4301	normal_remote,poison				0	4305									650	wudu_pg1																		12	1			[普通攻击]  五毒教基本武功。远距离攻击目标，对目标及周围小范围造成伤害																										
4302	五毒笛咒2	门派技能	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4302	1				enemy	0	1	2	17	4302			4301	normal_remote,poison				0	4306									650	wudu_pg2																		12	1	1		[普通攻击]  五毒教基本武功。远距离攻击目标，对目标及周围小范围造成伤害																										
4303	五毒笛咒3	门派技能	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4303	1				enemy	0	1	2	18	4303			4301	normal_remote,poison				0	4307									650	wudu_pg3																		12	1	1		[普通攻击]  五毒教基本武功。远距离攻击目标，对目标及周围小范围造成伤害																										
4304	五毒笛咒4	门派技能	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4304	1				enemy	0	1	2	19	4304			4301	normal_remote,poison				0	4308									650	wudu_pg4																		12	1	1		[普通攻击]  五毒教基本武功。远距离攻击目标，对目标及周围小范围造成伤害																										
4305	五毒笛咒_特效	门派技能	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4305	1				enemy	0		2	16	1				logic				0										650	empty																		12	1			[普通攻击]  五毒教基本武功。远距离攻击目标，对目标及周围小范围造成伤害																										
4306	五毒笛咒2_特效	门派技能	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4306	1				enemy	0		2	17	1				logic				0										650	empty																		12	1			[普通攻击]  五毒教基本武功。远距离攻击目标，对目标及周围小范围造成伤害																										
4307	五毒笛咒3_特效	门派技能	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4307	1				enemy	0		2	18	1				logic				0										650	empty																		12	1			[普通攻击]  五毒教基本武功。远距离攻击目标，对目标及周围小范围造成伤害																										
