nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
90070	90070		3051	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90070	90070				好的，你也要小心！				
90071	90071		3052	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90071	90071				好的，你也要小心！				
90072	90072		3053	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90072	90072				好的，你也要小心！				
90073	90073		3054	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90073	90073				好的，你也要小心！				
90074	90074		3055	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90074	90074				好的，你也要小心！				
90075	90075		3056	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90075	90075				好的，你也要小心！				
90076	90076		3057	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90076	90076				好的，你也要小心！				
90077	90077		3058	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90077	90077				好的，你也要小心！				
90078	90078		3059	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90078	90078				好的，你也要小心！				
90079	90079		3060	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90079	90079				好的，你也要小心！				
90080	90080		3061	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90080	90080				好的，你也要小心！				
90081	90081		3062	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90081	90081				好的，你也要小心！				
90082	90082		3063	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90082	90082				好的，你也要小心！				
90083	90083		3064	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90083	90083				好的，你也要小心！				
90084	90084		3065	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90084	90084				好的，你也要小心！				
90085	90085		3066	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90085	90085				好的，你也要小心！				
90086	90086		3067	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90086	90086				好的，你也要小心！				
90087	90087		3068	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90087	90087				好的，你也要小心！				
90088	90088		3069	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90088	90088				好的，你也要小心！				
90089	90089		3070	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90089	90089				好的，你也要小心！				
90090	90090		3071	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90090	90090				好的，你也要小心！				
90091	90091		3072	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90091	90091				好的，你也要小心！				
90092	90092		3073	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90092	90092				好的，你也要小心！				
90093	90093		3074	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90093	90093				好的，你也要小心！				
90094	90094		3075	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90094	90094				好的，你也要小心！				
90095	90095		3076	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90095	90095				好的，你也要小心！				
90096	90096		3077	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90096	90096				好的，你也要小心！				
90097	90097		3078	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90097	90097				好的，你也要小心！				
90098	90098		3079	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90098	90098				好的，你也要小心！				
90099	90099		3080	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90099	90099				好的，你也要小心！				
90100	90100		3081	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90100	90100				好的，你也要小心！				
90101	90101		3082	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90101	90101				好的，你也要小心！				
90102	90102		3083	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90102	90102				好的，你也要小心！				
90103	90103		3084	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90103	90103				好的，你也要小心！				
90104	90104		3085	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90104	90104				好的，你也要小心！				
90105	90105		3086	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90105	90105				好的，你也要小心！				
90106	90106		3087	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90106	90106				好的，你也要小心！				
90107	90107		3088	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90107	90107				好的，你也要小心！				
90108	90108		3089	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90108	90108				好的，你也要小心！				
90109	90109		3090	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90109	90109				好的，你也要小心！				
90110	90110		3091	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90110	90110				好的，你也要小心！				
90111	90111		3092	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90111	90111				好的，你也要小心！				
90112	90112		3093	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90112	90112				好的，你也要小心！				
90113	90113		2279	答对了！你和主人果然心有灵犀，主人知道了一定很开心！					
90113	90113				哈哈，带我向你的主人问好，改日我也派个门客前去拜访~				
90114	90114		2279	答错了！看来你还不够了解我的主人呀~					
90114	90114				哈哈，带我向你的主人问好，改日我也派个门客前去拜访~				
90115	90115		3810	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90115	90115				好的，你也要小心！				
90116	90116		3811	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90116	90116				好的，你也要小心！				
60001	60001		3203	少侠，我等前来助你修炼。					
60002	60002		3203	前方有杀气，小心前进。					
60003	60003		3203	精英出现，尽快击杀点燃篝火。					
60004	60004		3203	无快剑烈酒不愿老此江湖，少侠请！					
60005	60005		3203	野外修炼收益良多，少侠当勤于此道！					
60006	60006		3203	篝火已现，少侠可使用[FFFE0D]修炼珠[-]，获得高额修炼经验。					
60101	60101	694	694	野外修炼可获得大量收益，少侠可点击[FFFE0D]邮件[-]领到修炼珠和女儿红，进入秘境体验一番。					
60102	60102		694	少侠已通过秘境，还需与江湖豪杰共同修炼方能更上一层楼！					
60103	60103		694	恭喜少侠已完成修炼体验，日后当勤于此道，必能一日千里，名震江湖！					
91000	91000		631	佛说五百年前的回眸，换来今生的擦肩而过，若无相欠，怎会相见。两位今日共赴此地，想必是有缘之人。我欲助两位一臂之力。					
91000	91000				哈哈，那肯定是五百年前我欠她太多换来今生这缘分了。				
91000	91000		631	当年我和飞云游历江湖时觅得一处灵韵之地，传说是九州文脉之源，仓颉造字之所，如果前往试炼，必对汝二人心意相通有所帮助。					
91001	91001				如此神灵之地，想必世人皆向往啊，不知可否指点一二寻此宝地？				
91001	91001		631	当然，可高处不胜寒，如今只有奇珍异兽驻扎，如想一睹其风采，每次只能试炼[FFFE0D]5[-]分钟，需以接龙方式依次打败成语怪，方能试炼成功，每个怪积1分，积满[FFFE0D]10分[-]即试炼成功。					
91001	91001				嗯，我们愿意前往挑战！				
91001	91001		631	那你们准备好了，就来找我吧！					
91002	91002		631	恭喜你们挑战成功，双方已经有了一定默契！					
91002	91002				嘻嘻，多谢姑娘相助！				
91002	91002		631	嘻嘻，你们彼此有意在先，我只不过多说了两句罢了。我这里有些物件，特赠有缘人！					
91003	91003		631	两位少侠，我刚得到急报，张如梦和南宫彩虹身陷大漠，死士数百人已将其二人包围，如不及时营救他们将九死一生！					
91003	91003				如此，我二人愿助一臂之力！				
91004	91004				可目前敌众我寡，如何营救是好？				
91004	91004		631	我已派人快马加鞭通知飞云安排各路豪杰前来营救，如今只能行缓兵之计了。					
91004	91004				好！我等二人可以马上前往一探虚实。				
91004	91004		631	此番凶险，少侠切忌进攻，只须防守，按时间计算，若可撑住[FFFE0D]4[-]波，援军必到，敌军必逃！你们准备好了，就来找我吧！					
91005	91005		631	好险，两位少侠侠肝义胆，若雪佩服！					
91005	91005				哪里哪里，如梦大侠为国为民，天下皆知，晚辈有幸可以相助，是我们的造化！				
91005	91005		631	果然江山代有人才出，后生可畏！看你们郎才女貌，很是般配，我这里有些物件，专赠有缘人，你们拿去吧！					
91006	91006				若雪前辈，你看起来精神有些恍惚，是不是有什么心事？				
91006	91006		631	不瞒两位，最近总是做同样的噩梦，每每醒来，难再入睡。。					
