Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
朝阳一气剑	5212	2	4	CastSkill	5212					
朝阳一气剑	5212	2	4	PlayShake	40	140	1	1		
朝阳一气剑	5212	2	5	UnbindEffect	35212					
朝阳一气剑	5212	2	5	CanDoRun						
朝阳一气剑	5212	2	8	CanDoSkill	1					
朝阳一气剑	5212	3		CrossFade	300					
风送紫霞	5215	1		CrossFade	1					
风送紫霞	5215	1		InstantDir	1000					
风送紫霞	5215	2	0	PlayEffect	15215					
风送紫霞	5215	2	0	PlayEffect	35215				10	
风送紫霞	5215	2	1	CanDoSkill						
风送紫霞	5215	2	2	PlayShake	30	120	1	1		
风送紫霞	5215	2	1	CastSkill	5215					
风送紫霞	5215	2	1	CastSkill	5216					
风送紫霞	5215	2	9	CanDoRun						
风送紫霞	5215	2	9	CanDoSkill	1					
华山怒气	5230	1		CrossFade	1					
华山怒气	5230	1		InstantDir	1000					
华山怒气	5230	1		PlayEffect	15225				-1	
华山怒气	5230	1		OpenSceneGray						
华山怒气	5230	1		ChangeBright	100					
华山怒气	5230	1		HeadUIVisable	0					
华山怒气	5230	2	1	PlaySound	6100					
华山怒气	5230	2	3	CastSkill	5230					
华山怒气	5230	2	3	PlayShake	8	4000	2			
华山怒气	5230	2	9	PlayShake	8	4000	2			
华山怒气	5230	2	9	CastSkill	5230					
华山怒气	5230	2	14	CastSkill	5230					
华山怒气	5230	2	14	PlayShake	8	4000	2			
华山怒气	5230	2	20	CastSkill	5230					
华山怒气	5230	2	20	PlayShake	8	4000	2			
华山怒气	5230	2	34	CastSkill	5231					
华山怒气	5230	2	34	PlayShake	30	4000	2			
华山怒气	5230	3		UnbindEffect	15020					
华山怒气	5230	3		ClearEffect	15020					
华山怒气	5230	3		CloseSceneGray						
华山怒气	5230	3		ClearBright						
华山怒气	5230	3		HeadUIVisable	1					
华山剑法1	5271	1		CrossFade	1					
华山剑法1	5271	1		InstantDir	1000					
华山剑法1	5271	1		PlaySound	6101					
华山剑法1	5271	1	0	LinkSkillInit	20	5272				
华山剑法1	5271	2	1	CanDoSkill						
华山剑法1	5271	2	2	CastSkill	5271					
华山剑法1	5271	2	0	PlayEffect	15201				-1	
华山剑法1	5271	2	1	UnbindEffect	15201					
华山剑法1	5271	2	4	PlayShake	20	120	1	1		
华山剑法1	5271	2	5	MovePos	20	20	100			
华山剑法1	5271	2	5	CanDoRun						
华山剑法1	5271	2	6	CastLinkSkill						
华山剑法2	5272	1		CrossFade	1					
华山剑法2	5272	1		InstantDir	1000					
华山剑法2	5272	2	1	PlaySound	6102					
华山剑法2	5272	2	0	CastSkill	5272					
华山剑法2	5272	1	0	LinkSkillInit	20	5273				
华山剑法2	5272	2	1	CanDoSkill						
华山剑法2	5272	2	0	PlayEffect	15202				-1	
华山剑法2	5272	2	1	UnbindEffect	15202					
华山剑法2	5272	2	2	PlayShake	30	120	1	1		
华山剑法2	5272	2	2	MovePos	40	40	150			
华山剑法2	5272	2	2	CanDoRun						
华山剑法2	5272	2	3	CastLinkSkill						
华山剑法3	5273	1		CrossFade	1					
华山剑法3	5273	1		InstantDir	1000					
华山剑法3	5273	1		LinkSkillInit	20	5274				
华山剑法3	5273	1		PlaySound	6103					
华山剑法3	5273	2	1	CanDoSkill						
华山剑法3	5273	2	0	PlayEffect	15203				-1	
华山剑法3	5273	2	0	CastSkill	5273					
华山剑法3	5273	2	2	PlayShake	40	150	1	1		
华山剑法3	5273	2	3	MovePos	70	50	130			
华山剑法3	5273	2	3	UnbindEffect	15203					
华山剑法3	5273	2	4	CanDoRun						
华山剑法3	5273	2	5	CastLinkSkill						
华山剑法4	5274	1		CrossFade	1					
华山剑法4	5274	1		InstantDir	1000					
华山剑法4	5274	1		PlaySound	6104					
华山剑法4	5274	2	1	CanDoSkill						
华山剑法4	5274	2	0	CastSkill	5274					
华山剑法4	5274	2	0	PlayEffect	15204				-1	
华山剑法4	5274	2	3	PlayShake	120	180	1	1		
华山剑法4	5274	2	4	MovePos	60	60	150			
华山剑法4	5274	2	4	UnbindEffect	15204					
华山剑法4	5274	2	5	CanDoRun						
萧史乘龙	5275	1		CrossFade	1					
萧史乘龙	5275	1		InstantDir	1000					
萧史乘龙	5275	1		CastSkill	5276					
萧史乘龙	5275	1		PlayEffect	15206				-1	
萧史乘龙	5275	1		PlaySound	6105					
萧史乘龙	5275	2	1	BodyVisable	0					
萧史乘龙	5275	2	3	BodyVisable	1					
萧史乘龙	5275	2	4	CanDoRun						
萧史乘龙	5275	2	10	CanDoSkill	1					
萧史乘龙	5275	3		BodyVisable	1					
萧史乘龙	5275	3		UnbindEffect	15206					
天绅倒悬	5277	1		CrossFade	1					
天绅倒悬	5277	1		InstantDir	1000					
天绅倒悬	5277	1		PlaySound	6106					
天绅倒悬	5277	2	0	PlayEffect	15209				-1	
天绅倒悬	5277	2	1	UnbindEffect	15209					
天绅倒悬	5277	2	1	CanDoSkill						
天绅倒悬	5277	2	2	CastSkill	5277					
天绅倒悬	5277	2	7	PlayShake	30	120	1	1		
天绅倒悬	5277	2	9	CanDoRun						
朝阳一气剑	5278	1		CrossFade	1					
朝阳一气剑	5278	1		InstantDir	1000					
朝阳一气剑	5278	1		PlaySound	6107					
朝阳一气剑	5278	2	1	CastAutoSkill						
朝阳一气剑	5278	2	4	PlayEffect	35212				-1	
朝阳一气剑	5278	2	4	CastSkill	5278					
朝阳一气剑	5278	2	4	PlayShake	40	140	1	1		
朝阳一气剑	5278	2	5	UnbindEffect	35212					
朝阳一气剑	5278	2	5	CanDoRun						
朝阳一气剑	5278	2	8	CanDoSkill	1					
朝阳一气剑	5278	3		CrossFade	300					
风送紫霞	5280	1		CrossFade	1					
风送紫霞	5280	1		InstantDir	1000					
风送紫霞	5280	2	0	PlayEffect	15215					
风送紫霞	5280	2	0	PlayEffect	35215				10	
风送紫霞	5280	2	1	CanDoSkill						
风送紫霞	5280	2	2	PlayShake	30	120	1	1		
风送紫霞	5280	2	1	CastSkill	5280					
风送紫霞	5280	2	1	CastSkill	5281					
风送紫霞	5280	2	9	CanDoRun						
风送紫霞	5280	2	9	CanDoSkill	1					
华山剑法	5282	1		CrossFade	1					
华山剑法	5282	1		InstantDir	1000					
华山剑法	5282	2	1	CanDoSkill						
华山剑法	5282	2	2	CastSkill	5282					
华山剑法	5282	2	0	PlayEffect	15201				-1	
华山剑法	5282	2	1	UnbindEffect	15201					
萧史乘龙	5283	1		CrossFade	1					
萧史乘龙	5283	1		InstantDir	1000					
萧史乘龙	5283	1		CastSkill	5284					
萧史乘龙	5283	1		PlayEffect	15206				-1	
萧史乘龙	5283	2	1	BodyVisable	0					
萧史乘龙	5283	2	3	BodyVisable	1					
萧史乘龙	5283	3		BodyVisable	1					
萧史乘龙	5283	3		UnbindEffect	15206					
天绅倒悬	5285	1		CrossFade	1					
天绅倒悬	5285	1		InstantDir	1000					
天绅倒悬	5285	2	0	PlayEffect	15209				-1	
天绅倒悬	5285	2	1	UnbindEffect	15209					
天绅倒悬	5285	2	2	CastSkill	5285					
朝阳一气剑	5286	1		CrossFade	1					
朝阳一气剑	5286	1		InstantDir	1000					
朝阳一气剑	5286	2	4	PlayEffect	35212				-1	
朝阳一气剑	5286	2	4	CastSkill	5278					
朝阳一气剑	5286	2	5	UnbindEffect	35212					
朝阳一气剑	5286	3		CrossFade	300					
风送紫霞	5287	1		CrossFade	1					
风送紫霞	5287	1		InstantDir	1000					
风送紫霞	5287	2	0	PlayEffect	15215					
风送紫霞	5287	2	0	PlayEffect	35215				10	
风送紫霞	5287	2	1	CastSkill	5287					
风送紫霞	5287	2	1	CastSkill	5288					
明教御环诀	5501	1		CrossFade	1					
明教御环诀	5501	1		InstantDir	1000					
明教御环诀	5501	1	0	LinkSkillInit	20	5502				
明教御环诀	5501	2	0	CastSkill	5501					
明教御环诀	5501	2	0	PlayEffect	15501				-1	
明教御环诀	5501	2	1	CanDoSkill						
明教御环诀	5501	2	1	UnbindEffect	15501					
明教御环诀	5501	2	2	PlayShake	30	120	1	1		
明教御环诀	5501	2	2	MovePos	20	20	150			
明教御环诀	5501	2	2	PlaySound	6121					
明教御环诀	5501	2	3	CanDoRun						
明教御环诀	5501	2	3	CastLinkSkill						
明教御环诀2	5502	1		CrossFade	1					
明教御环诀2	5502	1		InstantDir	1000					
明教御环诀2	5502	1	0	LinkSkillInit	20	5503				
明教御环诀2	5502	2	0	CastSkill	5502					
明教御环诀2	5502	2	0	PlayEffect	15502				-1	
明教御环诀2	5502	2	1	CanDoSkill						
明教御环诀2	5502	2	1	UnbindEffect	15502					
明教御环诀2	5502	2	2	PlaySound	6122					
明教御环诀2	5502	2	2	PlayShake	30	120	1	1		
明教御环诀2	5502	2	2	MovePos	40	40	150			
明教御环诀2	5502	2	4	CanDoRun						
明教御环诀2	5502	2	4	CastLinkSkill						
明教御环诀3	5503	1		CrossFade	1					
明教御环诀3	5503	1		InstantDir	1000					
明教御环诀3	5503	1		LinkSkillInit	20	5504				
明教御环诀3	5503	2	0	CastSkill	5503					
明教御环诀3	5503	2	0	PlayEffect	15503				-1	
明教御环诀3	5503	2	1	CanDoSkill						
明教御环诀3	5503	2	1	UnbindEffect	15503					
明教御环诀3	5503	2	3	PlayShake	30	120	1	1		
明教御环诀3	5503	2	4	PlaySound	6123					
明教御环诀3	5503	2	4	MovePos	70	50	130			
明教御环诀3	5503	2	5	CanDoRun						
明教御环诀3	5503	2	6	CastLinkSkill						
明教御环诀4	5504	1		CrossFade	1					
明教御环诀4	5504	1		InstantDir	1000					
明教御环诀4	5504	2	0	CastSkill	5504					
明教御环诀4	5504	2	0	PlayEffect	15504				-1	
明教御环诀4	5504	2	1	CanDoSkill						
明教御环诀4	5504	2	1	UnbindEffect	15504					
明教御环诀4	5504	2	4	PlaySound	6124					
明教御环诀4	5504	2	4	PlayShake	120	180	1	1		
明教御环诀4	5504	2	5	MovePos	60	60	150			
明教御环诀4	5504	2	6	CanDoRun						
焚山噬川	5506	1		CrossFade	1					
焚山噬川	5506	1		InstantDir	1000					
焚山噬川	5506	1		PlaySound	6126					
焚山噬川	5506	2	1	CastSkill	5506					
焚山噬川	5506	2	1	PlayEffect	15506				-1	
焚山噬川	5506	2	2	UnbindEffect	15506					
焚山噬川	5506	2	4	PlayShake	60	160	1	1		
焚山噬川	5506	2	6	CanDoRun						
焚山噬川	5506	2	10	CanDoSkill	1					
焚山噬川	5506	3		CrossFade	300					
电光石火	5508	1		CrossFade	1					
电光石火	5508	1		InstantDir	35					
电光石火	5508	1		PlayEffect	15508				-1	
电光石火	5508	1		PlaySound	6127					
电光石火	5508	2	1	CastSkill	5509					
电光石火	5508	2	2	ModelEffectVisible	0					
电光石火	5508	2	2	BodyVisable	0					
电光石火	5508	2	3	ModelEffectVisible	1					
电光石火	5508	2	4	BodyVisable	1					
电光石火	5508	2	4	PlayEffect	25508				-1	
电光石火	5508	2	4	PlayShake	40	120	1	1		
电光石火	5508	2	6	UnbindEffect	15508					
电光石火	5508	2	6	UnbindEffect	25508					
电光石火	5508	2	6	CanDoRun						
电光石火	5508	2	8	CanDoSkill	1					
电光石火	5508	3		BodyVisable	1					
电光石火	5508	3		ModelEffectVisible	1					
电光石火	5508	3		DoCallScript	2					
火光残影	5511	1		PlaySound	6128					
火光残影	5511	1		CrossFade	1					
火光残影	5511	1		PlayEffect	15511				-1	
火光残影	5511	1		PlayEffect	35511			2		
火光残影	5511	1		PlayEffect	35512			1		
火光残影	5511	2	1	UnbindEffect	15511				-1	
火光残影	5511	2	2	CastSkill	5511					
火光残影	5511	2	2	CastSkill	5512					
火光残影	5511	2	8	CanDoRun						
火光残影	5511	2	8	CanDoSkill	1					
火光残影	5511	3		ClearEffect	35511					
火光残影	5511	3		ClearEffect	35512					
毁天灭地	5515	1		PlayEffect	15515				-1	
毁天灭地	5515	1		IgnoreSpeState	1					
毁天灭地	5515	1	0	LinkSkillInit	75	5518				
毁天灭地	5515	2	1	PlaySound	6129					
毁天灭地	5515	2	2	CastSkill	5516					
毁天灭地	5515	2	4	BodyVisable						
毁天灭地	5515	2	5	CanDoSkill						
毁天灭地	5515	2	6	CastLinkSkill						
毁天灭地	5515	3		StopSound	6129					
毁天灭地	5515	3		RemoveBuff	5517					
毁天灭地	5515	3		HeadUIVisable	1					
毁天灭地	5515	3		BodyVisable	1					
毁天灭地2	5518	2	2	PlayEffect	35515				-1	
毁天灭地2	5518	2	2	PlayShake	60	160	1	1		
毁天灭地2	5518	2	2	PlaySound	6130					
毁天灭地2	5518	2	3	CastSkill	5520					
毁天灭地2	5518	2	4	UnbindEffect	35515					
毁天灭地2	5518	2	5	CanDoRun						
净世破魔击	5521	1		CrossFade	1					
净世破魔击	5521	1		InstantDir	1000					
净世破魔击	5521	1		PlayEffect	15521					
净世破魔击	5521	1		PlayEffect	25521			1	-1	
净世破魔击	5521	1		PlayEffect	35521			2	-1	
净世破魔击	5521	1		OpenSceneGray						
净世破魔击	5521	1		ChangeBright	300					
净世破魔击	5521	1		CastSkill	5523					
净世破魔击	5521	2	1	PlaySound	6131					
净世破魔击	5521	2	2	PlayShake	8	4000	2			
净世破魔击	5521	2	2	CastSkill	5521					
净世破魔击	5521	2	7	PlayShake	8	4000	2			
净世破魔击	5521	2	7	CastSkill	5521					
净世破魔击	5521	2	14	PlayShake	8	4000	2			
净世破魔击	5521	2	14	CastSkill	5521					
净世破魔击	5521	2	27	CastSkill	5522					
净世破魔击	5521	2	28	PlayShake	15	4000	4			
净世破魔击	5521	3		UnbindEffect	15521					
净世破魔击	5521	3		CloseSceneGray						
净世破魔击	5521	3		ClearBright						
明教御环诀	5591	1		CrossFade	1					
明教御环诀	5591	1		InstantDir	1000					
明教御环诀	5591	2	2	CastSkill	5591					
明教御环诀	5591	2	0	PlayEffect	15501				-1	
明教御环诀	5591	2	1	UnbindEffect	15501					
焚山噬川	5592	1		CrossFade	1					
焚山噬川	5592	1		InstantDir	1000					
焚山噬川	5592	1		PlayEffect	15506				-1	
焚山噬川	5592	2	2	CastSkill	5592					
焚山噬川	5592	2	2	UnbindEffect	15506					
电光石火	5593	1		CrossFade	1					
电光石火	5593	1		InstantDir	35					
电光石火	5593	1		PlayEffect	15508				-1	
电光石火	5593	2	1	CastSkill	5594					
电光石火	5593	2	2	ModelEffectVisible	0					
电光石火	5593	2	2	BodyVisable	0					
电光石火	5593	2	3	ModelEffectVisible	1					
电光石火	5593	2	4	BodyVisable	1					
电光石火	5593	2	4	PlayEffect	25508				-1	
电光石火	5593	2	6	UnbindEffect	15508					
电光石火	5593	2	6	UnbindEffect	25508					
电光石火	5593	3		BodyVisable	1					
电光石火	5593	3		ModelEffectVisible	1					
毁天灭地2	5595	1		PlayEffect	35515				-1	
毁天灭地2	5595	2	2	CastSkill	5595					
毁天灭地2	5595	2	4	UnbindEffect	35515					
段氏扇诀	5601	1		CrossFade	1					
段氏扇诀	5601	1		InstantDir	1000					
段氏扇诀	5601	1		LinkSkillInit	20	5602				
段氏扇诀	5601	1		PlayEffect	15601				-1	
段氏扇诀	5601	1		PlaySound	6141					
段氏扇诀	5601	1		CastAutoSkill						
段氏扇诀	5601	2	1	CanDoSkill						
段氏扇诀	5601	2	3	CastSkill	5601					
段氏扇诀	5601	2	4	PlayShake	30	100	1	1		
段氏扇诀	5601	2	4	UnbindEffect	15601					
段氏扇诀	5601	2	5	CanDoRun						
段氏扇诀	5601	2	6	CastLinkSkill						
段氏扇诀	5601	3		CrossFade	500					
段氏扇诀2	5602	1		CrossFade	1					
段氏扇诀2	5602	1		InstantDir	1000					
段氏扇诀2	5602	1		LinkSkillInit	20	5603				
段氏扇诀2	5602	1		PlayEffect	15602				-1	
段氏扇诀2	5602	1		PlaySound	6142					
段氏扇诀2	5602	1		CastAutoSkill						
段氏扇诀2	5602	2	1	UnbindEffect	15602					
段氏扇诀2	5602	2	1	CanDoSkill						
段氏扇诀2	5602	2	2	CastSkill	5602					
段氏扇诀2	5602	2	2	PlayShake	30	100	1	1		
段氏扇诀2	5602	2	2	CanDoRun						
段氏扇诀2	5602	2	3	CastLinkSkill						
段氏扇诀2	5602	3		CrossFade	500					
段氏扇诀3	5603	1		CrossFade	1					
段氏扇诀3	5603	1		InstantDir	1000					
段氏扇诀3	5603	1		LinkSkillInit	20	5604				
段氏扇诀3	5603	1		PlayEffect	15603				-1	
段氏扇诀3	5603	1		PlaySound	6143					
段氏扇诀3	5603	1		CastAutoSkill						
段氏扇诀3	5603	2	1	UnbindEffect	15603					
段氏扇诀3	5603	2	1	CanDoSkill						
段氏扇诀3	5603	2	2	CastSkill	5603					
段氏扇诀3	5603	2	3	PlayShake	30	100	1	1		
段氏扇诀3	5603	2	6	CanDoRun						
段氏扇诀3	5603	2	7	CastLinkSkill						
段氏扇诀3	5603	3		CrossFade	500					
段氏扇诀4	5604	1		CrossFade	1					
段氏扇诀4	5604	1		InstantDir	1000					
段氏扇诀4	5604	1		PlayEffect	15604				-1	
段氏扇诀4	5604	1		PlaySound	6144					
段氏扇诀4	5604	1		CastAutoSkill						
段氏扇诀4	5604	2	1	UnbindEffect	15604					
段氏扇诀4	5604	2	1	CanDoSkill						
段氏扇诀4	5604	2	4	CastSkill	5604					
段氏扇诀4	5604	2	4	PlayShake	20	100	1	1		
段氏扇诀4	5604	2	4	PlaySound	6045					
段氏扇诀4	5604	2	6	CanDoRun						
段氏扇诀4	5604	3		CrossFade	500					
一阳指	5606	1		CrossFade	0					
一阳指	5606	1		InstantDir	1000					
一阳指	5606	1		PlaySound	6145					
一阳指	5606	1		PlayEffect	15606				-1	
一阳指	5606	2	2	CastSkill	5606					
一阳指	5606	2	3	UnbindEffect	15606					
一阳指	5606	2	4	PlayShake	40	180	1	1		
一阳指	5606	2	5	CanDoRun						
一阳指	5606	2	6	CanDoSkill	1					
一阳指	5606	3		CrossFade	800					
五罗轻烟	5608	1		PlaySound	6075					
五罗轻烟	5608	2	2	CastSkill	5608					
五罗轻烟	5608	2	2	CastSkill	5609					
五罗轻烟	5608	2	5	PlaySound	6146					
五罗轻烟	5608	2	6	PlayShake	60	100	1	1		
五罗轻烟	5608	2	6	CanDoRun						
五罗轻烟	5608	2	7	CanDoSkill	1					
五罗轻烟	5608	3		CrossFade	800					
六脉神剑-1剑	5611	1		CrossFade	1					
六脉神剑-1剑	5611	1		InstantDir	1000					
六脉神剑-1剑	5611	1		PlaySound	6147					
六脉神剑-1剑	5611	2	0	PlayEffect	15611				-1	
六脉神剑-1剑	5611	2	0	CastSkillConsumeAllPoint	5611	5616				
六脉神剑-1剑	5611	2	1	UnbindEffect	15611					
六脉神剑-1剑	5611	2	7	PlayShake	60	180	1	1		
六脉神剑-1剑	5611	2	9	CanDoRun						
六脉神剑-1剑	5611	2	9	CanDoSkill	1					
六脉神剑-1剑	5611	3		CrossFade	800					
六脉神剑-2剑	5612	1		CrossFade	1					
六脉神剑-2剑	5612	1		InstantDir	1000					
六脉神剑-2剑	5612	1		PlaySound	5807					
六脉神剑-2剑	5612	2	0	PlayEffect	15611				-1	
六脉神剑-2剑	5612	2	1	UnbindEffect	15611					
六脉神剑-2剑	5612	2	3	CastSkill	5612					
六脉神剑-2剑	5612	2	7	PlayShake	60	180	1	1		
六脉神剑-2剑	5612	2	9	CanDoRun						
六脉神剑-2剑	5612	2	9	CanDoSkill	1					
六脉神剑-2剑	5612	3		CrossFade	800					
六脉神剑-3剑	5613	1		CrossFade	1					
六脉神剑-3剑	5613	1		InstantDir	1000					
六脉神剑-3剑	5613	1		PlaySound	5807					
六脉神剑-3剑	5613	2	0	PlayEffect	15611				-1	
六脉神剑-3剑	5613	2	1	UnbindEffect	15611					
六脉神剑-3剑	5613	2	3	CastSkill	5613					
六脉神剑-3剑	5613	2	7	PlayShake	60	180	1	1		
六脉神剑-3剑	5613	2	9	CanDoRun						
六脉神剑-3剑	5613	2	9	CanDoSkill	1					
六脉神剑-3剑	5613	3		CrossFade	800					
六脉神剑-4剑	5614	1		CrossFade	1					
六脉神剑-4剑	5614	1		InstantDir	1000					
六脉神剑-4剑	5614	1		PlaySound	5807					
六脉神剑-4剑	5614	2	0	PlayEffect	15611				-1	
六脉神剑-4剑	5614	2	1	UnbindEffect	15611					
六脉神剑-4剑	5614	2	3	CastSkill	5614					
六脉神剑-4剑	5614	2	7	PlayShake	60	180	1	1		
六脉神剑-4剑	5614	2	9	CanDoRun						
六脉神剑-4剑	5614	2	9	CanDoSkill	1					
六脉神剑-4剑	5614	3		CrossFade	800					
六脉神剑-5剑	5615	1		CrossFade	1					
六脉神剑-5剑	5615	1		InstantDir	1000					
六脉神剑-5剑	5615	1		PlaySound	5807					
六脉神剑-5剑	5615	2	0	PlayEffect	15611				-1	
六脉神剑-5剑	5615	2	1	UnbindEffect	15611					
六脉神剑-5剑	5615	2	3	CastSkill	5615					
六脉神剑-5剑	5615	2	7	PlayShake	60	180	1	1		
六脉神剑-5剑	5615	2	9	CanDoRun						
六脉神剑-5剑	5615	2	9	CanDoSkill	1					
六脉神剑-5剑	5615	3		CrossFade	800					
六脉神剑-6剑	5616	1		CrossFade	1					
六脉神剑-6剑	5616	1		InstantDir	1000					
六脉神剑-6剑	5616	1		PlaySound	5807					
六脉神剑-6剑	5616	2	0	PlayEffect	15611				-1	
六脉神剑-6剑	5616	2	1	UnbindEffect	15611					
六脉神剑-6剑	5616	2	3	CastSkill	5616					
六脉神剑-6剑	5616	2	7	PlayShake	60	180	1	1		
六脉神剑-6剑	5616	2	9	CanDoRun						
六脉神剑-6剑	5616	2	9	CanDoSkill	1					
六脉神剑-6剑	5616	3		CrossFade	800					
水龙狱	5626	1		CrossFade	1					
水龙狱	5626	1		InstantDir	1000					
水龙狱	5626	1		PlayEffect	15626				-1	
水龙狱	5626	2	0	CastSkill	5626					
水龙狱	5626	2	1	UnbindEffect	15626					
水龙狱	5626	2	1	PlaySound	6148					
水龙狱	5626	2	6	CanDoRun						
水龙狱	5626	2	7	CanDoSkill	1					
水龙狱	5626	3		CrossFade	800					
瀚海百丈冰	5631	1		PlaySound	6149					
瀚海百丈冰	5631	1		OpenSceneGray						
瀚海百丈冰	5631	1		ChangeBright	200					
瀚海百丈冰	5631	2	0	PlayEffect	15631					
瀚海百丈冰	5631	2	0	PlayEffect	25631			2		
瀚海百丈冰	5631	2	0	PlayShake	40	160	1	1		
瀚海百丈冰	5631	2	0	CastSkill	5670					
瀚海百丈冰	5631	2	0	CastSkill	5631					
瀚海百丈冰	5631	2	3	PlayShake	40	160	1	1		
瀚海百丈冰	5631	2	3	CastSkill	5632					
瀚海百丈冰	5631	2	5	CastSkill	5632					
瀚海百丈冰	5631	2	18	PlayShake	60	160	1	1		
瀚海百丈冰	5631	2	18	CastSkill	5632					
瀚海百丈冰	5631	2	30	PlayShake	80	160	1	1		
瀚海百丈冰	5631	2	30	CastSkill	5632					
瀚海百丈冰	5631	2	30	UnbindEffect	15631					
瀚海百丈冰	5631	3		CrossFade	1000					
瀚海百丈冰	5631	3		CloseSceneGray						
瀚海百丈冰	5631	3		ClearBright						
瀚海百丈冰	5631	3	0	ClearEffect	25631					
段氏扇诀	5691	1		CrossFade	1					
段氏扇诀	5691	1		InstantDir	1000					
段氏扇诀	5691	1		PlayEffect	15601				-1	
段氏扇诀	5691	2	1	UnbindEffect	15601					
段氏扇诀	5691	2	3	CastSkill	5691					
段氏扇诀	5691	3		CrossFade	500					
一阳指	5692	1		CrossFade	0					
一阳指	5692	1		InstantDir	1000					
一阳指	5692	1		PlayEffect	15606				-1	
一阳指	5692	2	2	CastSkill	5692					
一阳指	5692	2	3	UnbindEffect	15606					
一阳指	5692	3		CrossFade	800					
五罗轻烟	5693	1		PlaySound	6075					
五罗轻烟	5693	2	2	CastSkill	5693					
五罗轻烟	5693	3		CrossFade	800					
六脉神剑-6剑	5694	1		CrossFade	1					
六脉神剑-6剑	5694	1		InstantDir	1000					
六脉神剑-6剑	5694	2	0	PlayEffect	15611				-1	
